index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
624,flightstats,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
625,flightstats,ua-3099-phx-phl,11:55 am,11:55 am,06:17 pm,05:38 pm
626,flightstats,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
627,flightstats,co-45-ewr-mia,04:00 pm,03:58 pm,07:05 pm,06:36 pm
628,flightstats,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
629,flightstats,aa-59-jfk-sfo,07:10 am,07:39 am,10:45 am,11:12 am
630,panynj,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
631,panynj,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
632,panynj,aa-518-mia-jfk,06:40 am,06:54 am,09:25 am,09:28 am
633,panynj,ua-397-jfk-sfo,08:00 am,08:29 am,11:55 am,11:58 am
634,panynj,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
635,panynj,aa-1733-ord-phx,07:45 pm,07:58 pm,10:30 pm,10:30 pm
636,panynj,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
637,panynj,ua-2830-mco-clt,03:27 pm,03:27 pm,05:0z5 pm,05:17 pm
638,panynj,co-58-den-iah,11:25 am,11:32 am,02:50 pm,03:31 pm
639,panynj,ua-5487-sfo-mry,10:39 am,10:33 am,11:19 am,11:21 am
640,panynj,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
641,panynj,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
642,panynj,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
643,panynj,ua-2726-fll-phl,04:00 pm,04:00 pm,06:46 pm,06:28 pm
644,panynj,co-52-iah-lax,07:35 am,07:29 am,09:21 am,09:14 am
645,panynj,co-1090-bos-iah,09:45 am,10:19 am,01:16 pm,01:19 pm
646,panynj,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
647,panynj,ua-3515-iad-msp,08:15 am,08:12 am,10:06 am,09:56 am
648,panynj,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
649,panynj,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
650,panynj,aa-1886-bos-mia,10:45 am,10:55 am,02:20 pm,01:40 pm
651,panynj,co-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
652,panynj,co-1561-phx-iah,08:05 am,08:00 am,11:35 am,11:32 am
653,panynj,ua-2314-atl-phl,02:55 pm,02:55 pm,05:00 pm,04:47 pm
654,panynj,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
655,panynj,co-1023-iah-den,11:40 am,11:56 am,01:71 pm,01:14 pm
656,panynj,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
657,panynj,ua-3050-phx-clt,11:05 am,11:30 am,04:57 pm,05:05 pm
658,panynj,co-89-iah-ewr,06:00 am,06:02 am,10:20 am,10:27 am
659,panynj,co-1088-cle-iah,08:40 am,08:40 am,10:54 am,10:56 am
660,panynj,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
661,panynj,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
662,panynj,ua-854-sfo-iah,07:53 am,07:49 am,01:39 pm,01:30 pm
663,panynj,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
664,panynj,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
665,panynj,ua-257-jfk-sfo,02:30 pm,02:26 pm,06:15 pm,05:42 pm
666,panynj,ua-2945-phl-clt,12:00 am,03:11 am,01:45 pm,01:15 pm
667,panynj,co-63-ewr-iah,05:25 pm,05:22 pm,08:22 pm,08:03 pm
668,panynj,co-47-iah-lax,07:10 pm,08:25 pm,08:56 pm,09:52 pm
669,panynj,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
670,panynj,ua-248-phx-ord,12:57 pm,01:32 pm,05:15 pm,05:34 pm
671,panynj,aa-4330-cvg-ord,03:35 pm,03:36 pm,04:00 pm,03:33 pm
672,panynj,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
673,panynj,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
674,panynj,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
675,panynj,co-1694-lax-iah,07:15 pm,07:15 pm,12:21 am,12:21 am
676,panynj,ua-843-lax-ord,01:55 pm,02:10 pm,07:53 pm,07:58 pm
677,panynj,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
678,panynj,aa-3842-msp-ord,06:00 am,06:56 am,07:30 am,07:51 am
679,panynj,aa-643-mia-ord,07:10 am,07:30 am,09:35 am,09:31 am
680,panynj,aa-1007-mia-phx,04:55 pm,0508 pm,08:05 pm,0:755 pm
681,panynj,ua-2906-phl-mco,03:50 pm,04:28 pm,06:23 pm,06:38 pm
682,panynj,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
683,panynj,aa-1221-mco-ord,08:0 0pm,08:23 pm,09:45 pm,09:53 pm
684,panynj,co-16-lax-ewr,10:25 am,10:20 am,06:44 pm,06:34 pm
685,panynj,ua-2515-dfw-clt,07:05 am,07:05 am,10:31 am,10:47 am
686,panynj,aa-400-dfw-jfk,10:40 am,11:01 am,02:59 pm,03:04 pm
687,panynj,ua-664-ord-phl,01:33 pm,01:31 pm,04:31 pm,04:23 pm
688,panynj,aa-3756-ord-slc,12:15 pm,12:41 pm,02:45 pm,02:50 pm
689,panynj,ua-37-ewr-mco,01:29 pm,01:48 pm,04:17 pm,04:17 pm
690,panynj,aa-1522-sfo-ord,11:55 pm,11:55 pm,05:50 am,05:50 am
691,panynj,ua-233-lax-jfk,04:25 pm,04:25 pm,12:29 am,12:29 am
692,panynj,aa-3823-lax-den,09:00 pm,09:00 pm,12:15 am,12:15 am
693,panynj,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
694,panynj,aa-1165-jfk-mia,065:9 am,07:22 m,10:34 am,100:4 am
695,panynj,aa-431-mia-sfo,08:35 am,08:51 am,11:50 am,11:44 am
696,panynj,ua-3373-iad-phl,08:29 am,08:26 am,09:24 am,09:13 am
697,panynj,aa-649-ord-sna,01:30 pm,01:30 pm,03:50 pm,03:50 pm
698,panynj,co-1250-mia-iah,02:53 pm,03:01 pm,04:48 pm,04:59 pm
699,panynj,ua-6273-yyc-sfo,07:35 am,07:27 am,09:43 am,08:45 am
700,panynj,ua-828-sfo-ord,11:08 pm,11:08 pm,05:11 am,05:11 am
701,panynj,co-4888-iah-dal,05:30 pm,05:30 pm,06:40 pm,06:40 pm
702,panynj,ua-858-pvg-sfo,01:45 pm,01:32 pm,08:27 am,08:02 am
703,panynj,ua-2704-dtw-phx,11:15 am,11:15 am,01:40 pm,02:00 pm
704,panynj,aa-3063-slc-lax,08:20 pm,08:39 pm,09:20 pm,09:20 pm
705,panynj,ua-2708-ewr-clt,02:55 pm,02:55 pm,04:53 pm,04:44 pm
706,panynj,ua-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
707,panynj,ua-1500-iah-gua,08:55 am,09:16 am,11:45 am,11:56 am
708,panynj,aa-3804-phl-ord,02:35 pm,02:44 pm,04:05 pm,03:43 pm
709,panynj,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
710,panynj,aa-2268-phx-ord,07:15 am,07:22 atm,11:35 am,11:06 am
711,panynj,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
712,panynj,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
713,panynj,ua-37-edi-ewr,09:05 am,08:52 am,11:53 am,12:09 pm
714,panynj,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
715,panynj,aa-415-bos-ord,08:35 am,08:56 am,10:40 am,10:16 am
716,panynj,aa-85-jfk-sfo,03:05 pm,03:36 pm,06:30 pm,06:43 pm
717,panynj,aa-3979-cvg-ord,07:30 am,08:04 am,08:00 am,08:06 am
718,panynj,aa-1544-san-ord,11:25 am,11:40 am,05:25 pm,04:56 pm
719,panynj,aa-3786-iah-ord,04:00 pm,04:12 pm,06:40 pm,06:15 pm
720,panynj,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
721,panynj,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
722,panynj,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
723,panynj,ua-3099-phx-phl,11:55 am,11:55 am,06:17 pm,05:38 pm
724,panynj,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
725,panynj,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
726,panynj,co-45-ewr-mia,04:00 pm,03:58 pm,07:05 pm,06:36 pm
727,panynj,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
728,panynj,aa-59-jfk-sfo,07:10 am,07:39 am,10:45 am,11:12 am
729,panynj,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
730,flightexplorer,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
731,flightexplorer,aa-1733-ord-phx,07:45 pm,07:58 pm,10:30 pm,10:30 pm
732,flightexplorer,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
733,flightexplorer,ua-397-jfk-sfo,08:00 am,08:29 am,11:55 am,11:58 am
734,flightexplorer,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
735,flightexplorer,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
736,flightexplorer,aa-1544-san-ord,11:25 am,11:40 am,05:25 pm,04:56 pm
737,flightexplorer,ua-5487-sfo-mry,10:39 am,10:33 am,11:19 am,11:21 am
738,flightexplorer,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
739,flightexplorer,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
740,flightexplorer,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
741,flightexplorer,aa-3756-ord-slc,12:15 pm,12:41 pm,02:45 pm,02:50 pm
742,flightexplorer,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
743,flightexplorer,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
744,flightexplorer,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
745,flightexplorer,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
746,flightexplorer,co-1023-iah-den,11:40 am,11:56 am,01:17 pzm,01:14 pm
747,flightexplorer,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
748,flightexplorer,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
749,flightexplorer,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
750,flightexplorer,aa-3979-cvg-ord,07:30 am,08:04 am,08:00 am,08:06 am
751,flightexplorer,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
752,flightexplorer,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
753,flightexplorer,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
754,flightexplorer,ua-257-jfk-sfo,02:30 pm,02:26 pm,06:15 pm,05:42 pm
755,flightexplorer,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
756,flightexplorer,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
757,flightexplorer,ua-248-phx-ord,12:57 pm,01:32 pm,05:15 pm,05:34 pm
758,flightexplorer,aa-4330-cvg-ord,03:35 pm,03:36 pm,04:00 pm,03:33 pm
759,flightexplorer,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
760,flightexplorer,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
761,flightexplorer,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
762,flightexplorer,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
763,flightexplorer,aa-3842-msp-ord,06:00 am,06:56 am,07:30 am,07:51 am
764,flightexplorer,aa-643-mia-ord,07:10 am,07:30 am,09:35 am,09:31 am
765,flightexplorer,aa-1007-mia-phx,04:55 pm,05:0y8 pm,08:05 pm,07:55 m
766,flightexplorer,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
767,flightexplorer,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
768,flightexplorer,aa-1221-mco-ord,08:00e pm,08:23 pm,09:45 pm,09:53 pm
769,flightexplorer,aa-1886-bos-mia,10:45 am,10:55 am,02:20 pm,01:40 pm
770,flightexplorer,ua-664-ord-phl,01:33 pm,01:31 pm,04:31 pm,04:23 pm
771,flightexplorer,ua-37-ewr-mco,01:29 pm,01:48 pm,04:17 pm,04:17 pm
772,flightexplorer,aa-1522-sfo-ord,11:55 pm,11:55 pm,05:50 am,05:50 am
773,flightexplorer,aa-3823-lax-den,09:00 pm,09:00 pm,12:15 am,12:15 am
774,flightexplorer,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
775,flightexplorer,aa-1165-jfk-mia,c06:59 am,07:22 xam,10:34 am,10:04w am
776,flightexplorer,aa-431-mia-sfo,08:35 am,08:51 am,11:50 am,11:44 am
777,flightexplorer,ua-3373-iad-phl,08:29 am,08:26 am,09:24 am,09:13 am
778,flightexplorer,aa-649-ord-sna,01:30 pm,01:30 pm,03:50 pm,03:50 pm
779,flightexplorer,ua-828-sfo-ord,11:08 pm,11:08 pm,05:11 am,05:11 am
780,flightexplorer,co-4888-iah-dal,05:30 pm,05:30 pm,06:40 pm,06:40 pm
781,flightexplorer,co-1561-phx-iah,08:05 am,08:00 am,11:35 am,11:32 am
782,flightexplorer,aa-3804-phl-ord,02:35 pm,02:44 pm,04:05 pm,03:43 pm
783,flightexplorer,aa-2268-phx-ord,07:15 am,07:22 am,11:35 am,11:06 am
784,flightexplorer,ua-233-lax-jfk,04:25 pm,04:25 pm,12:29 am,12:29 am
785,flightexplorer,ua-6273-yyc-sfo,07:35 am,07:27 am,09:43 am,08:45 am
786,flightexplorer,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
787,flightexplorer,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
788,flightexplorer,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
789,flightexplorer,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
790,flightexplorer,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
791,flightexplorer,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
792,flightexplorer,aa-59-jfk-sfo,07:10 am,07:39 am,10:45 am,11:12 am
793,mia,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
794,mia,aa-1165-jfk-mia,065:9 am,0:722 am,10:34 am,1004 am
795,mia,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
796,mia,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
797,mia,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
798,iad,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
799,dfw,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
800,dfw,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
801,dfw,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
802,dfw,aa-400-dfw-jfk,10:40 am,11:01 am,02:59 pm,03:04 pm
803,dfw,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
804,mco,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
805,mco,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
806,mco,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
807,mco,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
808,mco,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
809,mco,aa-1221-mco-ord,08:00pm,08:23 pm,09:45 pm,09:53 pm
810,mco,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
811,mco,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
812,flights,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
813,flights,co-1586-iah-mco,07:00 pm,07:14 pm,10:15 pm,10:29 pm
814,flights,aa-518-mia-jfk,06:40 am,06:54 am,09:25 am,09:28 am
815,flights,ua-397-jfk-sfo,08:00 am,08:29 am,11:55 am,11:58 am
816,flights,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
817,flights,aa-1733-ord-phx,07:45 pm,07:58 pm,10:30 pm,10:30 pm
818,flights,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
819,flights,ua-2830-mco-clt,03:27 pm,03:27 pm,05:05 pm,05:17 pm
820,flights,co-58-den-iah,11:25 am,11:32 am,02:50 pm,03:31 pm
821,flights,ua-5487-sfo-mry,10:39 am,10:33 am,11:19 am,11:21 am
822,flights,aa-204-lax-mco,11:25 pm,11:25 pm,06:55 am,06:55 am
823,flights,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
824,flights,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
825,flights,ua-2726-fll-phl,04:00 pm,04:00 pm,06:46 pm,06:28 pm
826,flights,co-52-iah-lax,07:35 am,07:29 am,09:21 am,09:14 am
827,flights,co-1090-bos-iah,09:45 am,10:19 am,01:16 pm,01:19 pm
828,flights,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
829,flights,ua-3515-iad-msp,08:15 am,08:12 am,10:06 am,09:56 am
830,flights,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
831,flights,aa-484-dfw-mia,04:15 pm,04:29 pm,07:55 pm,07:39 pm
832,flights,aa-1886-bos-mia,10:45 am,10:55 am,02:20 pm,01:40 pm
833,flights,co-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
834,flights,co-1561-phx-iah,08:05 am,08:00 am,11:35 am,11:32 am
835,flights,ua-2314-atl-phl,02:55 pm,02:55 pm,05:00 pm,04:47 pm
836,flights,aa-446-dfw-phl,11:50 am,12:12 pm,03:50 pm,04:09 pm
837,flights,co-1023-iah-den,11:40 am,11:56 am,01:17 pim,01:14 pm
838,flights,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
839,flights,ua-3050-phx-clt,11:05 am,11:30 am,04:57 pm,05:05 pm
840,flights,co-89-iah-ewr,06:00 am,06:02 am,10:20 am,10:27 am
841,flights,co-1088-cle-iah,08:40 am,08:40 am,10:54 am,10:56 am
842,flights,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
843,flights,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
844,flights,ua-854-sfo-iah,07:53 am,07:49 am,01:39 pm,01:30 pm
845,flights,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
846,flights,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
847,flights,ua-257-jfk-sfo,02:30 pm,02:26 pm,06:15 pm,05:42 pm
848,flights,ua-2945-phl-clt,12:00 am,03:11 am,01:45 pm,01:15 pm
849,flights,co-63-ewr-iah,05:25 pm,05:22 pm,08:22 pm,08:03 pm
850,flights,co-47-iah-lax,07:10 pm,08:25 pm,08:56 pm,09:52 pm
851,flights,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
852,flights,ua-248-phx-ord,12:57 pm,01:32 pm,05:15 pm,05:34 pm
853,flights,aa-4330-cvg-ord,03:35 pm,03:36 pm,04:00 pm,03:33 pm
854,flights,aa-1434-dfw-mco,07:15 am,07:21 am,10:35 am,10:36 am
855,flights,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
856,flights,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
857,flights,co-1694-lax-iah,07:15 pm,07:15 pm,12:21 am,12:21 am
858,flights,ua-843-lax-ord,01:55 pm,02:10 pm,07:53 pm,07:58 pm
859,flights,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
860,flights,aa-3842-msp-ord,06:00 am,06:56 am,07:30 am,07:51 am
861,flights,aa-643-mia-ord,07:10 am,07:30 am,09:35 am,09:31 am
862,flights,aa-1007-mia-phx,04:55 pm,05:08 m,08:05 pm,07:55 mp
863,flights,ua-2906-phl-mco,03:50 pm,04:28 pm,06:23 pm,06:38 pm
864,flights,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
865,flights,aa-1221-mco-ord,08:0 pm,08:23 pm,09:45 pm,09:53 pm
866,flights,co-16-lax-ewr,10:25 am,10:20 am,06:44 pm,06:34 pm
867,flights,ua-2515-dfw-clt,07:05 am,07:05 am,10:31 am,10:47 am
868,flights,aa-400-dfw-jfk,10:40 am,11:01 am,02:59 pm,03:04 pm
869,flights,ua-664-ord-phl,01:33 pm,01:31 pm,04:31 pm,04:23 pm
870,flights,aa-3756-ord-slc,12:15 pm,12:41 pm,02:45 pm,02:50 pm
871,flights,ua-37-ewr-mco,01:29 pm,01:48 pm,04:17 pm,04:17 pm
872,flights,aa-1522-sfo-ord,11:55 pm,11:55 pm,05:50 am,05:50 am
873,flights,ua-233-lax-jfk,04:25 pm,04:25 pm,12:29 am,12:29 am
874,flights,aa-3823-lax-den,09:00 pm,09:00 pm,12:15 am,12:15 am
875,flights,aa-2312-dfw-dtw,08:25 pm,08:25 pm,11:50 pm,11:50 pm
876,flights,aa-1165-jfk-mia,06:59 ma,07:22 m,10:34 am,10:04a m
877,flights,aa-431-mia-sfo,08:35 am,08:51 am,11:50 am,11:44 am
878,flights,ua-3373-iad-phl,08:29 am,08:26 am,09:24 am,09:13 am
879,flights,aa-649-ord-sna,01:30 pm,01:30 pm,03:50 pm,03:50 pm
880,flights,co-1250-mia-iah,02:53 pm,03:01 pm,04:48 pm,04:59 pm
881,flights,ua-6273-yyc-sfo,07:35 am,07:27 am,09:43 am,08:45 am
882,flights,ua-828-sfo-ord,11:08 pm,11:08 pm,05:11 am,05:11 am
883,flights,co-4888-iah-dal,05:30 pm,05:30 pm,06:40 pm,06:40 pm
884,flights,ua-858-pvg-sfo,01:45 pm,01:32 pm,08:27 am,08:02 am
885,flights,ua-2704-dtw-phx,11:15 am,11:15 am,01:40 pm,02:00 pm
886,flights,aa-3063-slc-lax,08:20 pm,08:39 pm,09:20 pm,09:20 pm
887,flights,ua-2708-ewr-clt,02:55 pm,02:55 pm,04:53 pm,04:44 pm
888,flights,ua-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
889,flights,ua-1500-iah-gua,08:55 am,09:16 am,11:45 am,11:56 am
890,flights,aa-3804-phl-ord,02:35 pm,02:44 pm,04:05 pm,03:43 pm
891,flights,aa-1917-jfk-mco,02:55 pm,03:27 pm,05:55 pm,05:43 pm
892,flights,aa-2268-phx-ord,07:15 am,07:22 am,11:35 am,11:06 am
893,flights,aa-4277-cvg-jfk,12:10 pm,12:10 pm,02:15 pm,01:43 pm
894,flights,aa-2957-dfw-cvg,07:55 am,08:04 am,11:05 am,11:01 am
895,flights,ua-37-edi-ewr,09:05 am,08:52 am,11:53 am,12:09 pm
896,flights,aa-789-ord-den,01:05 pm,01:19 pm,02:35 pm,03:13 pm
897,flights,aa-415-bos-ord,08:35 am,08:56 am,10:40 am,10:16 am
898,flights,aa-85-jfk-sfo,03:05 pm,03:36 pm,06:30 pm,06:43 pm
899,flights,aa-3979-cvg-ord,07:30 am,08:04 am,08:00 am,08:06 am
900,flights,aa-1544-san-ord,11:25 am,11:40 am,05:25 pm,04:56 pm
901,flights,aa-3786-iah-ord,04:00 pm,04:12 pm,06:40 pm,06:15 pm
902,flights,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
903,flights,aa-2525-dfw-mia,07:25 am,07:39 am,11:10 am,11:06 am
904,flights,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
905,flights,ua-3099-phx-phl,11:55 am,11:55 am,06:17 pm,05:38 pm
906,flights,aa-4198-ord-cle,10:40 am,10:54 am,12:55 pm,12:50 pm
907,flights,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
908,flights,co-45-ewr-mia,04:00 pm,03:58 pm,07:05 pm,06:36 pm
909,flights,aa-3809-phx-lax,06:00 am,06:10 am,06:40 am,06:19 am
910,flights,aa-59-jfk-sfo,07:10 am,07:39 am,10:45 am,11:12 am
911,flights,aa-222-lax-bos,07:10 am,07:31 am,03:30 pm,03:14 pm
912,flightarrival,aa-3859-iah-ord,07:10 am,07:16 am,09:40 am,09:32 am
913,flightarrival,aa-1640-mia-mco,06:30 pm,06:30 pm,07:25 pm,07:25 pm
914,flightarrival,ua-3925-iad-orf,08:41 am,08:42 am,09:54 am,09:43 am
915,flightarrival,aa-4344-ord-dtw,11:45 am,12:13 pm,02:00 pm,02:10 pm
916,flightarrival,ua-414-lax-sfo,06:00 am,05:56 am,07:23 am,07:17 am
917,flightarrival,co-1614-lax-iah,12:30 am,12:41 am,05:35 am,05:26 am
918,flightarrival,co-52-iah-lax,07:35 am,07:29 am,09:21 am,09:14 am
919,flightarrival,co-1090-bos-iah,09:45 am,10:19 am,01:16 pm,01:19 pm
920,flightarrival,aa-3468-cvg-mia,07:00 am,07:25 am,09:55 am,09:45 am
921,flightarrival,co-62-iah-ewr,02:30 pm,02:48 pm,07:03 pm,07:10 pm
922,flightarrival,aa-466-iah-mia,06:00 am,06:08 am,09:20 am,09:05 am
923,flightarrival,aa-1664-mia-atl,10:15 am,10:18 am,12:10 pm,11:56 am
924,flightarrival,aa-1279-dfw-phx,01:00 pm,02:04 pm,02:35 pm,03:30 pm
925,flightarrival,aa-404-mia-mco,06:45 am,06:57 am,07:45 am,07:40 am
926,flightarrival,ua-382-iad-lax,12:30 pm,12:35 pm,03:19 pm,03:21 pm
927,flightarrival,co-50-cle-ewr,02:55 pm,03:31 pm,04:49 pm,05:26 pm
928,flightarrival,aa-616-dfw-dtw,09:05 am,10:10 am,12:35 pm,01:27 pm
929,flightarrival,aa-271-mia-lax,11:35 am,11:52 am,02:25 pm,02:27 pm
930,flightarrival,aa-2050-ord-mia,10:40 am,11:05 am,02:45 pm,02:46 pm
931,flightarrival,aa-4307-ord-dtw,06:45 pm,06:55 pm,09:10 pm,08:53 pm
932,flightarrival,aa-3-jfk-lax,12:00 pm,12:11 pm,03:15 pm,03:16 pm
933,flightarrival,co-1694-lax-iah,07:15 pm,07:15 pm,12:21 am,12:21 am
934,flightarrival,co-1193-ewr-mco,09:15 am,09:14 am,12:18 pm,12:09 pm
935,flightarrival,ua-2906-phl-mco,03:50 pm,04:28 pm,06:23 pm,06:38 pm
936,flightarrival,ua-938-den-ord,04:16 pm,04:15 pm,07:35 pm,07:36 pm
