没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.25/dirty_hospitals_mix_0.25.csv
( huntbsville hospital , 2562651000 ), 0.001000
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
maxp heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
al_ami-3,0
heart attack,0
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_ami-3,0
heart attack,0
maxp heart attack
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_ami-3,0
maxp al_ami-3
heart attack,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart attack patients given smoking cessation advice/counseling,0
maxp heart attack patients given smoking cessation advice/counseling
al_ami-4,0
heart attack,0
heart attack patients given smoking cessation advice/counseling,0
al_ami-4,0
heart attack,0
maxp heart attack
heart attack patients given smoking cessation advice/counseling,0
al_ami-4,0
maxp al_ami-4
heart attack,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart attack patients given beta blocker at discharge,0
maxp heart attack patients given beta blocker at discharge
al_ami-5,0
heart attack,0
heart attack patients given beta blocker at discharge,0
al_ami-5,0
heart attack,0
maxp heart attack
heart attack patients given beta blocker at discharge,0
al_ami-5,0
maxp al_ami-5
heart attack,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
maxp heart attack patients given fibrinolytic medication within 30 minutes of arrival
al_ami-7a,0
al_mi-7a,0
heart attack,0
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
al_ami-7a,0
al_mi-7a,0
heart attack,0
maxp heart attack
heart attack patients given fibrinolytic medication within 30 minutes of arrival,0
al_ami-7a,0
maxp al_ami-7a
al_mi-7a,0
heart attack,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart attack patients given pci within 90 minutes of arrival,0
maxp heart attack patients given pci within 90 minutes of arrival
empty,0
al_ami-8a,0
heart attack,0
heart attack patients given pci within 90 minutes of arrival,0
empty,0
al_ami-8a,0
heart attack,0
maxp heart attack
heart attack patients given pci within 90 minutes of arrival,0
empty,0
al_ami-8a,0
maxp al_ami-8a
heart attack,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart failure patients given discharge instructions,0
maxp heart failure patients given discharge instructions
al_hf-1,0
empty,0
ak_hf-1,0
heart failure,0
heart failure patients given discharge instructions,0
al_hf-1,0
empty,0
ak_hf-1,0
heart failure,0
maxp heart failure
heart failure patients given discharge instructions,0
al_hf-1,0
maxp al_hf-1
empty,0
ak_hf-1,0
heart failure,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
maxp heart failure patients given an evaluation of left ventricular systolic (lvs) function
empty,0
al_hf-2,0
ak_hf-2,0
heart failure,0
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
empty,0
al_hf-2,0
ak_hf-2,0
heart failure,0
maxp heart failure
heart failure patients given an evaluation of left ventricular systolic (lvs) function,0
empty,0
al_hf-2,0
maxp al_hf-2
ak_hf-2,0
heart failure,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
maxp heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
al_hf-3,0
ak_hf-3,0
heart failure,0
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_hf-3,0
ak_hf-3,0
heart failure,0
maxp heart failure
heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
al_hf-3,0
maxp al_hf-3
ak_hf-3,0
heart failure,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
heart failure patients given smoking cessation advice/counseling,0
maxp heart failure patients given smoking cessation advice/counseling
al_hf-4,0
ak_hf-4,0
heart failure,0
hart failure,0
heart failure patients given smoking cessation advice/counseling,0
al_hf-4,0
ak_hf-4,0
heart failure,0
maxp heart failure
hart failure,0
heart failure patients given smoking cessation advice/counseling,0
al_hf-4,0
maxp al_hf-4
ak_hf-4,0
heart failure,0
hart failure,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
pneumonia patients assessed and given pneumococcal vaccination,0
maxp pneumonia patients assessed and given pneumococcal vaccination
al_pn-2,0
ak_pn-2,0
pneumonia,0
pneumonia patients assessed and given pneumococcal vaccination,0
al_pn-2,0
ak_pn-2,0
pneumonia,0
maxp pneumonia
pneumonia patients assessed and given pneumococcal vaccination,0
al_pn-2,0
maxp al_pn-2
ak_pn-2,0
pneumonia,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
maxp pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics
al_pn-3b,0
ak_pn-3b,0
pneumonia,0
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
al_pn-3b,0
ak_pn-3b,0
pneumonia,0
maxp pneumonia
pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,0
al_pn-3b,0
maxp al_pn-3b
ak_pn-3b,0
pneumonia,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
pneumonia patients given smoking cessation advice/counseling,0
maxp pneumonia patients given smoking cessation advice/counseling
al_pn-4,0
ak_pn-4,0
pneumonia,0
pneumonia patients given smoking cessation advice/counseling,0
al_pn-4,0
ak_pn-4,0
pneumonia,0
maxp pneumonia
pneumonia patients given smoking cessation advice/counseling,0
al_pn-4,0
maxp al_pn-4
ak_pn-4,0
pneumonia,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
maxp pneumonia patients given initial antibiotic(s) within 6 hours after arrival
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
maxp pneumonia
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
al_pn-5c,0
maxp al_pn-5c
ak_pn-5c,0
pneumonia,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
pneumonia patients given the most appropriate initial antibiotic(s),0
maxp pneumonia patients given the most appropriate initial antibiotic(s)
pneumonia patents given the most appropriate initial antibiotic(s),0
al_pn-6,0
ak_pn-6,0
pneumonia,0
pneumonia patients given the most appropriate initial antibiotic(s),0
pneumonia patents given the most appropriate initial antibiotic(s),0
al_pn-6,0
ak_pn-6,0
pneumonia,0
maxp pneumonia
pneumonia patients given the most appropriate initial antibiotic(s),0
pneumonia patents given the most appropriate initial antibiotic(s),0
al_pn-6,0
maxp al_pn-6
ak_pn-6,0
pneumonia,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
pneumonia patients assessed and given influenza vaccination,0
maxp pneumonia patients assessed and given influenza vaccination
al_pn-7,0
ak_pn-7,0
pneumonia,0
pneumonia patients assessed and given influenza vaccination,0
al_pn-7,0
ak_pn-7,0
pneumonia,0
maxp pneumonia
pneumonia patients assessed and given influenza vaccination,0
al_pn-7,0
maxp al_pn-7
ak_pn-7,0
pneumonia,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
syurgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
syurgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
syurgical infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
maxp surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
al_scip-inf-1,0
ak_scip-inf-1,0
surgical infection prevention,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
ak_scip-inf-1,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
al_scip-inf-1,0
maxp al_scip-inf-1
ak_scip-inf-1,0
surgical infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
maxp surgery patients who were given the  right kind  of antibiotic to help prevent infection
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
surgicla infection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgicla infection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
maxp al_scip-inf-2
ak_scip-inf-2,0
surgical infection prevention,0
surgicla infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
maxp surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery),0
al_scip-inf-3,0
ak_scip-inf-3,0
surgical infection prevention,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery),0
al_scip-inf-3,0
ak_scip-inf-3,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
surgery patients whose preventive antibiotics were stopped at the right time (withni 24 hours after surgery),0
al_scip-inf-3,0
maxp al_scip-inf-3
ak_scip-inf-3,0
surgical infection prevention,0
3342836541,0
36078,0
10034,0
maxp 10034
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
maxp 805 friendship road
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
maxp tallassee
al,0
3342836541,0
maxp 3342836541
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
3342836541,0
36078,0
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
maxp al
3342836541,0
36078,0
maxp 36078
10034,0
805 friendship road,0
voluntary non-profit - private,0
tallassee,0
al,0
elmore,0
maxp elmore
no,0
maxp no
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
maxp all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
al_scip-inf-4,0
ak_scip-inf-4,0
surgical infection prevention,0
surgical infection prevefntion,0
surgical infectin prevention,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
al_scip-inf-4,0
ak_scip-inf-4,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infection prevefntion,0
surgical infectin prevention,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
al_scip-inf-4,0
