没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.75/dirty_flights_mix_1.75.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1.75/dirty_flights_mix_1.75.csv
( CO-4888-IAH-DAL , 06:40 PM ), 0.018098
maxp 10:45 AM
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
11:12 AM,0.012205387205387205
maxp 11:12 AM
10:45 AM,0.01038159371492705
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
11:12 AM,0.012205387205387205
10:45 AM,0.01038159371492705
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
maxp 07:10 AM
11:12 AM,0.012205387205387205
10:45 AM,0.01038159371492705
1z0:45 AM,0.00042087542087542086
07:39 AM,0.011784511784511785
maxp 07:39 AM
07:3j9 AM,0.00042087542087542086
07:10 AM,0.0018359927780217634
03:14 PM,0.010101010101010102
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
03:14 PM,0.010101010101010102
maxp 03:14 PM
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
03:14 PM,0.010101010101010102
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
maxp 07:10 AM
03:14 PM,0.010101010101010102
03:30 PM,0.00968013468013468
empty,0.0010968268544026118
07:31 AM,0.009259259259259259
maxp 07:31 AM
07:31 AoM,0.00042087542087542086
07:10 AM,0.001805494559117747
09:32 AM,0.011363636363636364
09:40 AM,0.010942760942760943
maxp 09:40 AM
empty,0.0010840730537700232
07:16 AM,0.011363636363636364
07:10 AM,0.0018237934904601566
09:32 AM,0.011363636363636364
maxp 09:32 AM
09:40 AM,0.010942760942760943
empty,0.0010840730537700232
07:16 AM,0.011363636363636364
07:10 AM,0.0018237934904601566
09:32 AM,0.011363636363636364
09:40 AM,0.010942760942760943
empty,0.0010840730537700232
07:16 AM,0.011363636363636364
07:10 AM,0.0018237934904601566
maxp 07:10 AM
09:32 AM,0.011363636363636364
09:40 AM,0.010942760942760943
empty,0.0010840730537700232
07:16 AM,0.011363636363636364
maxp 07:16 AM
07:10 AM,0.0018237934904601566
07:25 PM,0.022306397306397305
empty,0.0011095806550352003
07:52 PM,0.00042087542087542086
0m7:25 PM,0.00042087542087542086
maxp 0m7:25 PM
06:30 PM,0.016624579124579125
maxp 06:30 PM
063:0 PM,0.001064567241037829
07:25 PM,0.022306397306397305
maxp 07:25 PM
empty,0.0011095806550352003
07:52 PM,0.00042087542087542086
0m7:25 PM,0.00042087542087542086
06:30 PM,0.016624579124579125
063:0 PM,0.001064567241037829
07:25 PM,0.022306397306397305
empty,0.0011095806550352003
07:52 PM,0.00042087542087542086
0m7:25 PM,0.00042087542087542086
06:30 PM,0.016624579124579125
063:0 PM,0.001064567241037829
maxp 063:0 PM
07:25 PM,0.022306397306397305
empty,0.0011095806550352003
07:52 PM,0.00042087542087542086
0m7:25 PM,0.00042087542087542086
06:30 PM,0.016624579124579125
063:0 PM,0.001064567241037829
empty,0.0010840730537700232
09:43 AM,0.010521885521885523
09:3 AM,0.00042087542087542086
0m9:43 AM,0.00042087542087542086
09:54 AM,0.005260942760942761
maxp 09:54 AM
empty,0.0011095806550352003
08:42 AM,0.010942760942760943
08:4 2AM,0.00042087542087542086
08:41 AM,0.010521885521885523
08:41 AxM,0.00042087542087542086
09:43 AM,0.010521885521885523
maxp 09:43 AM
09:3 AM,0.00042087542087542086
0m9:43 AM,0.00042087542087542086
09:54 AM,0.005260942760942761
empty,0.0011095806550352003
08:42 AM,0.010942760942760943
08:4 2AM,0.00042087542087542086
08:41 AM,0.010521885521885523
08:41 AxM,0.00042087542087542086
09:43 AM,0.010521885521885523
09:3 AM,0.00042087542087542086
0m9:43 AM,0.00042087542087542086
09:54 AM,0.005260942760942761
empty,0.0011095806550352003
08:42 AM,0.010942760942760943
08:4 2AM,0.00042087542087542086
08:41 AM,0.010521885521885523
maxp 08:41 AM
08:41 AxM,0.00042087542087542086
09:43 AM,0.010521885521885523
09:3 AM,0.00042087542087542086
0m9:43 AM,0.00042087542087542086
09:54 AM,0.005260942760942761
empty,0.0011095806550352003
08:42 AM,0.010942760942760943
maxp 08:42 AM
08:4 2AM,0.00042087542087542086
08:41 AM,0.010521885521885523
08:41 AxM,0.00042087542087542086
02:10 PM,0.00968013468013468
02:00 PM,0.009259259259259259
02:00P M,0.00042087542087542086
maxp 02:00P M
12:13 PM,0.008838383838383838
2:13 PM,0.00042087542087542086
12:3 PM,0.00042087542087542086
11:45 AM,0.005303030303030304
maxp 11:45 AM
02:10 PM,0.00968013468013468
maxp 02:10 PM
02:00 PM,0.009259259259259259
02:00P M,0.00042087542087542086
12:13 PM,0.008838383838383838
2:13 PM,0.00042087542087542086
12:3 PM,0.00042087542087542086
11:45 AM,0.005303030303030304
02:10 PM,0.00968013468013468
02:00 PM,0.009259259259259259
02:00P M,0.00042087542087542086
12:13 PM,0.008838383838383838
2:13 PM,0.00042087542087542086
12:3 PM,0.00042087542087542086
11:45 AM,0.005303030303030304
02:10 PM,0.00968013468013468
02:00 PM,0.009259259259259259
02:00P M,0.00042087542087542086
12:13 PM,0.008838383838383838
maxp 12:13 PM
2:13 PM,0.00042087542087542086
12:3 PM,0.00042087542087542086
11:45 AM,0.005303030303030304
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
maxp 07:23 AM
05:56 AM,0.009259259259259259
empty,0.0010968268544026118
06:00 AM,0.0023199474418986615
07:17 AM,0.00968013468013468
maxp 07:17 AM
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
empty,0.0010968268544026118
06:00 AM,0.0023199474418986615
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
empty,0.0010968268544026118
06:00 AM,0.0023199474418986615
maxp 06:00 AM
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
maxp 05:56 AM
empty,0.0010968268544026118
06:00 AM,0.0023199474418986615
05:26 AM,0.008838383838383838
05:26 MA,0.00042087542087542086
05:35 AM,0.006172839506172839
maxp 05:35 AM
12:41 AM,0.008838383838383838
12:f41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
05:26 AM,0.008838383838383838
maxp 05:26 AM
05:26 MA,0.00042087542087542086
05:35 AM,0.006172839506172839
12:41 AM,0.008838383838383838
12:f41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
05:26 AM,0.008838383838383838
05:26 MA,0.00042087542087542086
05:35 AM,0.006172839506172839
12:41 AM,0.008838383838383838
12:f41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
maxp 12:30 AM
05:26 AM,0.008838383838383838
05:26 MA,0.00042087542087542086
05:35 AM,0.006172839506172839
12:41 AM,0.008838383838383838
maxp 12:41 AM
12:f41 AM,0.00042087542087542086
12:30 AM,0.006172839506172839
09:14 AM,0.008417508417508417
09:21 AM,0.008417508417508417
maxp 09:21 AM
07:29 AM,0.008417508417508417
07:35 AM,0.001594896331738437
09:14 AM,0.008417508417508417
maxp 09:14 AM
09:21 AM,0.008417508417508417
07:29 AM,0.008417508417508417
07:35 AM,0.001594896331738437
09:14 AM,0.008417508417508417
09:21 AM,0.008417508417508417
07:29 AM,0.008417508417508417
07:35 AM,0.001594896331738437
maxp 07:35 AM
09:14 AM,0.008417508417508417
09:21 AM,0.008417508417508417
07:29 AM,0.008417508417508417
maxp 07:29 AM
07:35 AM,0.001594896331738437
0:19 PM,0.00042087542087542086
01:19 PM,0.007996632996632997
empty,0.0010840730537700232
01:16 PM,0.0006874298540965205
maxp 01:16 PM
01b:16 PM,0.00042087542087542086
01:16 iPM,0.00042087542087542086
01:1p6 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16PM,0.00042087542087542086
01:6 PM,0.00042087542087542086
01n:16 PM,0.00042087542087542086
01:1v6 PM,0.00042087542087542086
0c1:16 PM,0.00042087542087542086
0:116 PM,0.00042087542087542086
01:1r6 PM,0.00042087542087542086
01:16 qPM,0.00042087542087542086
01:61 PM,0.00042087542087542086
10:19 AM,0.008838383838383838
09:45 AM,0.008838383838383838
0:19 PM,0.00042087542087542086
maxp 0:19 PM
01:19 PM,0.007996632996632997
maxp 01:19 PM
empty,0.0010840730537700232
01:16 PM,0.0006874298540965205
01b:16 PM,0.00042087542087542086
01:16 iPM,0.00042087542087542086
01:1p6 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16PM,0.00042087542087542086
01:6 PM,0.00042087542087542086
01n:16 PM,0.00042087542087542086
01:1v6 PM,0.00042087542087542086
0c1:16 PM,0.00042087542087542086
0:116 PM,0.00042087542087542086
01:1r6 PM,0.00042087542087542086
01:16 qPM,0.00042087542087542086
01:61 PM,0.00042087542087542086
10:19 AM,0.008838383838383838
09:45 AM,0.008838383838383838
maxp 09:45 AM
0:19 PM,0.00042087542087542086
01:19 PM,0.007996632996632997
empty,0.0010840730537700232
01:16 PM,0.0006874298540965205
01b:16 PM,0.00042087542087542086
01:16 iPM,0.00042087542087542086
01:1p6 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16PM,0.00042087542087542086
01:6 PM,0.00042087542087542086
01n:16 PM,0.00042087542087542086
01:1v6 PM,0.00042087542087542086
0c1:16 PM,0.00042087542087542086
0:116 PM,0.00042087542087542086
01:1r6 PM,0.00042087542087542086
01:16 qPM,0.00042087542087542086
01:61 PM,0.00042087542087542086
10:19 AM,0.008838383838383838
09:45 AM,0.008838383838383838
0:19 PM,0.00042087542087542086
01:19 PM,0.007996632996632997
empty,0.0010840730537700232
01:16 PM,0.0006874298540965205
01b:16 PM,0.00042087542087542086
01:16 iPM,0.00042087542087542086
01:1p6 PM,0.00042087542087542086
1:16 PM,0.00042087542087542086
01:16PM,0.00042087542087542086
01:6 PM,0.00042087542087542086
01n:16 PM,0.00042087542087542086
01:1v6 PM,0.00042087542087542086
0c1:16 PM,0.00042087542087542086
0:116 PM,0.00042087542087542086
01:1r6 PM,0.00042087542087542086
01:16 qPM,0.00042087542087542086
01:61 PM,0.00042087542087542086
10:19 AM,0.008838383838383838
maxp 10:19 AM
09:45 AM,0.008838383838383838
09:45 AM,0.00989057239057239
empty,0.0010968268544026118
09:55 AM,0.010241301907968575
maxp 09:55 AM
09:55 pAM,0.000526094276094276
07:25 AM,0.010101010101010102
7:25 AM,0.00042087542087542086
70:25 AM,0.00042087542087542086
07:00 AM,0.0015697515697515694
09:45 AM,0.00989057239057239
maxp 09:45 AM
empty,0.0010968268544026118
09:55 AM,0.010241301907968575
09:55 pAM,0.000526094276094276
07:25 AM,0.010101010101010102
7:25 AM,0.00042087542087542086
70:25 AM,0.00042087542087542086
07:00 AM,0.0015697515697515694
09:45 AM,0.00989057239057239
empty,0.0010968268544026118
09:55 AM,0.010241301907968575
09:55 pAM,0.000526094276094276
07:25 AM,0.010101010101010102
7:25 AM,0.00042087542087542086
70:25 AM,0.00042087542087542086
07:00 AM,0.0015697515697515694
maxp 07:00 AM
09:45 AM,0.00989057239057239
empty,0.0010968268544026118
09:55 AM,0.010241301907968575
09:55 pAM,0.000526094276094276
07:25 AM,0.010101010101010102
maxp 07:25 AM
7:25 AM,0.00042087542087542086
70:25 AM,0.00042087542087542086
07:00 AM,0.0015697515697515694
07:10 PM,0.005611672278338945
07o:10 PM,0.00042087542087542086
7:10 PM,0.00042087542087542086
07:03 PM,0.0043665824915824925
maxp 07:03 PM
02:48 PM,0.008838383838383838
02:30 PM,0.001917321361765806
empty,0.0011095806550352003
07:10 PM,0.005611672278338945
maxp 07:10 PM
07o:10 PM,0.00042087542087542086
7:10 PM,0.00042087542087542086
07:03 PM,0.0043665824915824925
02:48 PM,0.008838383838383838
02:30 PM,0.001917321361765806
empty,0.0011095806550352003
07:10 PM,0.005611672278338945
07o:10 PM,0.00042087542087542086
7:10 PM,0.00042087542087542086
07:03 PM,0.0043665824915824925
02:48 PM,0.008838383838383838
02:30 PM,0.001917321361765806
maxp 02:30 PM
empty,0.0011095806550352003
07:10 PM,0.005611672278338945
07o:10 PM,0.00042087542087542086
7:10 PM,0.00042087542087542086
07:03 PM,0.0043665824915824925
02:48 PM,0.008838383838383838
maxp 02:48 PM
02:30 PM,0.001917321361765806
empty,0.0011095806550352003
09:05 AM,0.009539842873176206
09:20 AM,0.009785353535353534
maxp 09:20 AM
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
0k6:00 AM,0.00042087542087542086
09:05 AM,0.009539842873176206
maxp 09:05 AM
09:20 AM,0.009785353535353534
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
0k6:00 AM,0.00042087542087542086
09:05 AM,0.009539842873176206
09:20 AM,0.009785353535353534
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
maxp 06:00 AM
0k6:00 AM,0.00042087542087542086
09:05 AM,0.009539842873176206
09:20 AM,0.009785353535353534
09:20 M,0.004524410774410775
06:08 AM,0.010942760942760943
maxp 06:08 AM
06:08o AM,0.00042087542087542086
06:00 AM,0.002361008458569434
0k6:00 AM,0.00042087542087542086
11:56 AM,0.010101010101010102
1:56 AM,0.00042087542087542086
empty,0.0010968268544026118
12:10 PM,0.0011675898772672967
maxp 12:10 PM
10:18 AM,0.010521885521885523
10:15 AM,0.001635401635401635
11:56 AM,0.010101010101010102
maxp 11:56 AM
1:56 AM,0.00042087542087542086
empty,0.0010968268544026118
12:10 PM,0.0011675898772672967
10:18 AM,0.010521885521885523
10:15 AM,0.001635401635401635
11:56 AM,0.010101010101010102
1:56 AM,0.00042087542087542086
empty,0.0010968268544026118
12:10 PM,0.0011675898772672967
10:18 AM,0.010521885521885523
10:15 AM,0.001635401635401635
maxp 10:15 AM
11:56 AM,0.010101010101010102
1:56 AM,0.00042087542087542086
empty,0.0010968268544026118
12:10 PM,0.0011675898772672967
10:18 AM,0.010521885521885523
maxp 10:18 AM
10:15 AM,0.001635401635401635
03:30 PM,0.010101010101010102
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
maxp 02:35 PM
02:04 PM,0.010521885521885523
01:00 PM,0.010101010101010102
01:0 0PM,0.00042087542087542086
03:30 PM,0.010101010101010102
maxp 03:30 PM
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
02:04 PM,0.010521885521885523
01:00 PM,0.010101010101010102
01:0 0PM,0.00042087542087542086
03:30 PM,0.010101010101010102
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
02:04 PM,0.010521885521885523
01:00 PM,0.010101010101010102
maxp 01:00 PM
01:0 0PM,0.00042087542087542086
03:30 PM,0.010101010101010102
03:30s PM,0.00042087542087542086
02:35 PM,0.008585858585858587
02:04 PM,0.010521885521885523
maxp 02:04 PM
01:00 PM,0.010101010101010102
01:0 0PM,0.00042087542087542086
07:40 AM,0.010101010101010102
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
maxp 07:45 AM
06:57 AM,0.010521885521885523
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
07:40 AM,0.010101010101010102
maxp 07:40 AM
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
06:57 AM,0.010521885521885523
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
07:40 AM,0.010101010101010102
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
06:57 AM,0.010521885521885523
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
maxp 06:45 AM
07:40 AM,0.010101010101010102
empty,0.0011095806550352003
0740 AM,0.00042087542087542086
07:45 AM,0.0012205387205387204
06:57 AM,0.010521885521885523
maxp 06:57 AM
06:57 gAM,0.00042087542087542086
0:57 AM,0.00042087542087542086
06:45 AM,0.005471380471380472
03:21 PM,0.00968013468013468
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
maxp 03:19 PM
12:35 PM,0.010311447811447813
maxp 12:35 PM
12:30 PM,0.010241301907968577
03:21 PM,0.00968013468013468
maxp 03:21 PM
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
12:35 PM,0.010311447811447813
12:30 PM,0.010241301907968577
03:21 PM,0.00968013468013468
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
12:35 PM,0.010311447811447813
12:30 PM,0.010241301907968577
maxp 12:30 PM
03:21 PM,0.00968013468013468
empty,0.0010840730537700232
03:19 PM,0.0011755485893416926
12:35 PM,0.010311447811447813
12:30 PM,0.010241301907968577
12:35 PM,0.010311447811447813
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
maxp 04:49 PM
03:31 PM,0.008417508417508417
empty,0.0010840730537700232
02:55 PM,0.002825877825877826
02:5 PM,0.00042087542087542086
05:26 PM,0.008838383838383838
maxp 05:26 PM
04:49 PM,0.008838383838383838
03:31 PM,0.008417508417508417
empty,0.0010840730537700232
02:55 PM,0.002825877825877826
02:5 PM,0.00042087542087542086
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
03:31 PM,0.008417508417508417
empty,0.0010840730537700232
02:55 PM,0.002825877825877826
02:5 PM,0.00042087542087542086
05:26 PM,0.008838383838383838
04:49 PM,0.008838383838383838
03:31 PM,0.008417508417508417
empty,0.0010840730537700232
02:55 PM,0.002825877825877826
maxp 02:55 PM
02:5 PM,0.00042087542087542086
01:27 PM,0.010942760942760943
12:35 PM,0.010521885521885523
maxp 12:35 PM
empty,0.0011095806550352003
10:10 AM,0.010521885521885523
09:05 AM,0.008978675645342311
090:5 AM,0.00042087542087542086
0905 AM,0.00042087542087542086
01:27 PM,0.010942760942760943
maxp 01:27 PM
12:35 PM,0.010521885521885523
empty,0.0011095806550352003
10:10 AM,0.010521885521885523
09:05 AM,0.008978675645342311
090:5 AM,0.00042087542087542086
0905 AM,0.00042087542087542086
01:27 PM,0.010942760942760943
12:35 PM,0.010521885521885523
empty,0.0011095806550352003
10:10 AM,0.010521885521885523
09:05 AM,0.008978675645342311
090:5 AM,0.00042087542087542086
maxp 090:5 AM
0905 AM,0.00042087542087542086
01:27 PM,0.010942760942760943
12:35 PM,0.010521885521885523
empty,0.0011095806550352003
10:10 AM,0.010521885521885523
maxp 10:10 AM
09:05 AM,0.008978675645342311
090:5 AM,0.00042087542087542086
0905 AM,0.00042087542087542086
02:27 PM,0.010101010101010102
empty,0.0010840730537700232
02:25 PM,0.0012045744804365492
maxp 02:25 PM
11:52 AM,0.010521885521885523
11:35 AM,0.009995791245791247
maxp 11:35 AM
11:3 AM,0.00042087542087542086
02:27 PM,0.010101010101010102
maxp 02:27 PM
empty,0.0010840730537700232
02:25 PM,0.0012045744804365492
11:52 AM,0.010521885521885523
11:35 AM,0.009995791245791247
11:3 AM,0.00042087542087542086
02:27 PM,0.010101010101010102
empty,0.0010840730537700232
02:25 PM,0.0012045744804365492
11:52 AM,0.010521885521885523
11:35 AM,0.009995791245791247
11:3 AM,0.00042087542087542086
maxp 11:3 AM
02:27 PM,0.010101010101010102
empty,0.0010840730537700232
02:25 PM,0.0012045744804365492
11:52 AM,0.010521885521885523
maxp 11:52 AM
11:35 AM,0.009995791245791247
11:3 AM,0.00042087542087542086
02:46 PM,0.010942760942760943
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
maxp 02:45 PM
11:05 AM,0.007891414141414142
maxp 11:05 AM
1:05 AM,0.00042087542087542086
10:40 AM,0.001310726310726311
02:46 PM,0.010942760942760943
maxp 02:46 PM
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
11:05 AM,0.007891414141414142
1:05 AM,0.00042087542087542086
10:40 AM,0.001310726310726311
02:46 PM,0.010942760942760943
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
11:05 AM,0.007891414141414142
1:05 AM,0.00042087542087542086
10:40 AM,0.001310726310726311
02:46 PM,0.010942760942760943
empty,0.0011095806550352003
0:246 PM,0.00042087542087542086
02:45 PM,0.0014934289127837513
11:05 AM,0.007891414141414142
1:05 AM,0.00042087542087542086
maxp 1:05 AM
10:40 AM,0.001310726310726311
08:53 PM,0.011363636363636364
8:53 PM,0.00042087542087542086
09:10 PM,0.007575757575757576
maxp 09:10 PM
0:10 PM,0.00042087542087542086
06:55 PM,0.010521885521885523
empty,0.0010968268544026118
06:5 PM,0.00042087542087542086
06:45 PM,0.0016038766038766036
08:53 PM,0.011363636363636364
maxp 08:53 PM
8:53 PM,0.00042087542087542086
09:10 PM,0.007575757575757576
0:10 PM,0.00042087542087542086
06:55 PM,0.010521885521885523
empty,0.0010968268544026118
06:5 PM,0.00042087542087542086
06:45 PM,0.0016038766038766036
08:53 PM,0.011363636363636364
8:53 PM,0.00042087542087542086
09:10 PM,0.007575757575757576
0:10 PM,0.00042087542087542086
06:55 PM,0.010521885521885523
empty,0.0010968268544026118
06:5 PM,0.00042087542087542086
06:45 PM,0.0016038766038766036
maxp 06:45 PM
08:53 PM,0.011363636363636364
8:53 PM,0.00042087542087542086
09:10 PM,0.007575757575757576
0:10 PM,0.00042087542087542086
06:55 PM,0.010521885521885523
maxp 06:55 PM
empty,0.0010968268544026118
06:5 PM,0.00042087542087542086
06:45 PM,0.0016038766038766036
03:16 PM,0.00968013468013468
0316 PM,0.00042087542087542086
empty,0.0010840730537700232
03:15 PM,0.0011363636363636363
maxp 03:15 PM
03:15 M,0.00042087542087542086
12:11 PM,0.010101010101010102
12:1 1PM,0.00042087542087542086
12:00 PM,0.00968013468013468
1200 PM,0.00042087542087542086
12:0 0PM,0.00042087542087542086
03:16 PM,0.00968013468013468
maxp 03:16 PM
0316 PM,0.00042087542087542086
empty,0.0010840730537700232
03:15 PM,0.0011363636363636363
03:15 M,0.00042087542087542086
12:11 PM,0.010101010101010102
12:1 1PM,0.00042087542087542086
12:00 PM,0.00968013468013468
1200 PM,0.00042087542087542086
12:0 0PM,0.00042087542087542086
03:16 PM,0.00968013468013468
0316 PM,0.00042087542087542086
empty,0.0010840730537700232
03:15 PM,0.0011363636363636363
03:15 M,0.00042087542087542086
12:11 PM,0.010101010101010102
12:1 1PM,0.00042087542087542086
12:00 PM,0.00968013468013468
maxp 12:00 PM
1200 PM,0.00042087542087542086
12:0 0PM,0.00042087542087542086
03:16 PM,0.00968013468013468
0316 PM,0.00042087542087542086
empty,0.0010840730537700232
03:15 PM,0.0011363636363636363
03:15 M,0.00042087542087542086
12:11 PM,0.010101010101010102
maxp 12:11 PM
12:1 1PM,0.00042087542087542086
12:00 PM,0.00968013468013468
1200 PM,0.00042087542087542086
12:0 0PM,0.00042087542087542086
12:21 AM,0.020622895622895623
12:2 AM,0.00042087542087542086
2:21 AM,0.0008417508417508417
maxp 2:21 AM
07:15 PM,0.021464646464646464
07:15PM,0.00042087542087542086
12:21 AM,0.020622895622895623
maxp 12:21 AM
12:2 AM,0.00042087542087542086
2:21 AM,0.0008417508417508417
07:15 PM,0.021464646464646464
07:15PM,0.00042087542087542086
12:21 AM,0.020622895622895623
12:2 AM,0.00042087542087542086
2:21 AM,0.0008417508417508417
07:15 PM,0.021464646464646464
07:15PM,0.00042087542087542086
maxp 07:15PM
12:21 AM,0.020622895622895623
12:2 AM,0.00042087542087542086
2:21 AM,0.0008417508417508417
07:15 PM,0.021464646464646464
maxp 07:15 PM
07:15PM,0.00042087542087542086
12:09 PM,0.010521885521885523
empty,0.0010840730537700232
12:1t8 PM,0.00042087542087542086
maxp 12:1t8 PM
12:18 PM,0.0012045744804365492
maxp 12:18 PM
09:14 AM,0.010942760942760943
09:15 AM,0.010942760942760943
12:09 PM,0.010521885521885523
maxp 12:09 PM
empty,0.0010840730537700232
12:1t8 PM,0.00042087542087542086
12:18 PM,0.0012045744804365492
09:14 AM,0.010942760942760943
maxp 09:14 AM
09:15 AM,0.010942760942760943
12:09 PM,0.010521885521885523
empty,0.0010840730537700232
12:1t8 PM,0.00042087542087542086
12:18 PM,0.0012045744804365492
09:14 AM,0.010942760942760943
09:15 AM,0.010942760942760943
maxp 09:15 AM
12:09 PM,0.010521885521885523
empty,0.0010840730537700232
12:1t8 PM,0.00042087542087542086
12:18 PM,0.0012045744804365492
09:14 AM,0.010942760942760943
09:15 AM,0.010942760942760943
09:14 AM,0.010942760942760943
06:38 PM,0.00968013468013468
06:3 PM,0.00042087542087542086
06:23 PM,0.006453423120089786
maxp 06:23 PM
empty,0.0010840730537700232
04:28 PM,0.010101010101010102
03:50 PM,0.00968013468013468
03:50n PM,0.00042087542087542086
06:38 PM,0.00968013468013468
maxp 06:38 PM
06:3 PM,0.00042087542087542086
06:23 PM,0.006453423120089786
empty,0.0010840730537700232
04:28 PM,0.010101010101010102
03:50 PM,0.00968013468013468
03:50n PM,0.00042087542087542086
06:38 PM,0.00968013468013468
06:3 PM,0.00042087542087542086
06:23 PM,0.006453423120089786
empty,0.0010840730537700232
04:28 PM,0.010101010101010102
03:50 PM,0.00968013468013468
03:50n PM,0.00042087542087542086
maxp 03:50n PM
06:38 PM,0.00968013468013468
06:3 PM,0.00042087542087542086
06:23 PM,0.006453423120089786
empty,0.0010840730537700232
04:28 PM,0.010101010101010102
maxp 04:28 PM
03:50 PM,0.00968013468013468
03:50n PM,0.00042087542087542086
07:36 PM,0.00968013468013468
07:35 PM,0.00968013468013468
maxp 07:35 PM
04:15 PM,0.009259259259259259
empty,0.0010840730537700232
04:16 PM,0.001539201539201539
04:1 6PM,0.00042087542087542086
07:36 PM,0.00968013468013468
maxp 07:36 PM
07:35 PM,0.00968013468013468
04:15 PM,0.009259259259259259
empty,0.0010840730537700232
04:16 PM,0.001539201539201539
04:1 6PM,0.00042087542087542086
07:36 PM,0.00968013468013468
07:35 PM,0.00968013468013468
04:15 PM,0.009259259259259259
empty,0.0010840730537700232
04:16 PM,0.001539201539201539
maxp 04:16 PM
04:1 6PM,0.00042087542087542086
07:36 PM,0.00968013468013468
07:35 PM,0.00968013468013468
04:15 PM,0.009259259259259259
maxp 04:15 PM
empty,0.0010840730537700232
04:16 PM,0.001539201539201539
04:1 6PM,0.00042087542087542086
09:53 PM,0.010942760942760943
z09:53 PM,0.00042087542087542086
09:53 MP,0.00042087542087542086
09:45 PM,0.005892255892255892
maxp 09:45 PM
08:23 PM,0.00968013468013468
8:23 PM,0.0008417508417508417
08:2 PM,0.0012626262626262627
08:00 PM,0.005681818181818182
empty,0.0010840730537700232
09:53 PM,0.010942760942760943
maxp 09:53 PM
z09:53 PM,0.00042087542087542086
09:53 MP,0.00042087542087542086
09:45 PM,0.005892255892255892
08:23 PM,0.00968013468013468
8:23 PM,0.0008417508417508417
08:2 PM,0.0012626262626262627
08:00 PM,0.005681818181818182
empty,0.0010840730537700232
09:53 PM,0.010942760942760943
z09:53 PM,0.00042087542087542086
