没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.5/dirty_hospitals_mix_0.5.csv
Running Horizon with dirty file: Data/1_hospitals/noise_with_correct_primary_key/dirty_mixed_0.5/dirty_hospitals_mix_0.5.csv
( coosa valley medical center , 2562495000 ), 0.018000
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
pneumonia patients given initial antibiotic(s) within 6 hours after rarival,0
al_pn-5c,0
ak_pn-5c,0
pneumonia,0
maxp pneumonia
pneumonia patients given initial antibiotic(s) within 6 hours after arrival,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
pneumonia patients given initial antibiotic(s) within 6 hours after rarival,0
al_pn-5c,0
maxp al_pn-5c
ak_pn-5c,0
pneumonia,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
pneumonia patients given the most appropriate initial antibiotic(s),0
maxp pneumonia patients given the most appropriate initial antibiotic(s)
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-6,0
ak_pn-6,0
empty,0
al_p-6,0
pneumonia,0
pneumonia patients given the most appropriate initial antibiotic(s),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-6,0
ak_pn-6,0
empty,0
al_p-6,0
pneumonia,0
maxp pneumonia
pneumonia patients given the most appropriate initial antibiotic(s),0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-6,0
maxp al_pn-6
ak_pn-6,0
empty,0
al_p-6,0
pneumonia,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
pneumonia patients assessed and given influenza vaccination,0
maxp pneumonia patients assessed and given influenza vaccination
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-7,0
ak_pn-7,0
pneumonia,0
pneumonia patients assessed and given influenza vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-7,0
ak_pn-7,0
pneumonia,0
maxp pneumonia
pneumonia patients assessed and given influenza vaccination,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_pn-7,0
maxp al_pn-7
ak_pn-7,0
pneumonia,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
maxp surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
ak_scip-card-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-card-2,0
maxp al_scip-card-2
ak_scip-card-2,0
surgical infection prevention,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
maxp surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-1,0
ak_scip-inf-1,0
empty,0
surgical infection prevention,0
surgical infexction prevention,0
surgical infection prjevention,0
surgical infection prevntion,0
surgical infection preventino,0
surgical infection preventionn,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-1,0
ak_scip-inf-1,0
empty,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infexction prevention,0
surgical infection prjevention,0
surgical infection prevntion,0
surgical infection preventino,0
surgical infection preventionn,0
surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-1,0
maxp al_scip-inf-1
ak_scip-inf-1,0
empty,0
surgical infection prevention,0
surgical infexction prevention,0
surgical infection prjevention,0
surgical infection prevntion,0
surgical infection preventino,0
surgical infection preventionn,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
maxp surgery patients who were given the  right kind  of antibiotic to help prevent infection
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
ak_scip-inf-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients who were given the  right kind  of antibiotic to help prevent infection,0
surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,0
al_scip-inf-2,0
maxp al_scip-inf-2
ak_scip-inf-2,0
surgical infection prevention,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
maxp surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
al_scip-inf-3,0
al_scoip-inf-3,0
al_scip-inf-k3,0
alh_scip-inf-3,0
ak_scip-inf-3,0
al_scip-infz-3,0
al_scip-inf3-,0
surgical infection prevention,0
surgical infection prevntion,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
al_scip-inf-3,0
al_scoip-inf-3,0
al_scip-inf-k3,0
alh_scip-inf-3,0
ak_scip-inf-3,0
al_scip-infz-3,0
al_scip-inf3-,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infection prevntion,0
surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),0
al_scip-inf-3,0
maxp al_scip-inf-3
al_scoip-inf-3,0
al_scip-inf-k3,0
alh_scip-inf-3,0
ak_scip-inf-3,0
al_scip-infz-3,0
al_scip-inf3-,0
surgical infection prevention,0
surgical infection prevntion,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
maxp all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
al_scip-inf-4,0
empty,0
ak_scip-inf-4,0
surgical infection prevention,0
surgical infection prevetnion,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
al_scip-inf-4,0
empty,0
ak_scip-inf-4,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infection prevetnion,0
all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0
al_scip-inf-4,0
maxp al_scip-inf-4
empty,0
ak_scip-inf-4,0
surgical infection prevention,0
surgical infection prevetnion,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
maxp surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor)
al_scip-inf-6,0
ak_scip-inf-6,0
al_sciap-inf-6,0
surgical infection prevention,0
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
al_scip-inf-6,0
ak_scip-inf-6,0
al_sciap-inf-6,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),0
al_scip-inf-6,0
maxp al_scip-inf-6
ak_scip-inf-6,0
al_sciap-inf-6,0
surgical infection prevention,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
maxp surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
al_scip-vte-1,0
ak_scip-vte-1,0
al_sci-pvte-1,0
surgical infection prevention,0
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
al_scip-vte-1,0
ak_scip-vte-1,0
al_sci-pvte-1,0
surgical infection prevention,0
maxp surgical infection prevention
surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,0
al_scip-vte-1,0
maxp al_scip-vte-1
ak_scip-vte-1,0
al_sci-pvte-1,0
surgical infection prevention,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
maxp patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
al_scip-vte-2,0
ak_scip-vte-2,0
surgical infection prevention,0
surgical infection preveniton,0
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
al_scip-vte-2,0
ak_scip-vte-2,0
surgical infection prevention,0
maxp surgical infection prevention
surgical infection preveniton,0
patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0
al_scip-vte-2,0
maxp al_scip-vte-2
ak_scip-vte-2,0
surgical infection prevention,0
surgical infection preveniton,0
2569275531,0
empty,0
35960,0
10022,0
maxp 10022
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
maxp 35960
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
maxp centre
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
maxp 400 northwood dr
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
maxp 2569275531
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
voluntary non-profit  private,0
centre,0
al,0
maxp al
2569275531,0
empty,0
35960,0
10022,0
400 northwood dr,0
voluntary non-profit - private,0
maxp voluntary non-profit - private
voluntary non-profit  private,0
centre,0
al,0
yes,0
maxp yes
cherokee,0
maxp cherokee
heart attack patients given aspirin at arrival,0
maxp heart attack patients given aspirin at arrival
heart attack aptients given aspirin at arrival,0
empty,0
heart attack patietns given aspirin at arrival,0
hart attack patients given aspirin at arrival,0
heart attack patients fgiven aspirin at arrival,0
al_ami-1,0
ak_ami-1,0
heart attack,0
heart attack patients given aspirin at arrival,0
heart attack aptients given aspirin at arrival,0
empty,0
heart attack patietns given aspirin at arrival,0
hart attack patients given aspirin at arrival,0
heart attack patients fgiven aspirin at arrival,0
al_ami-1,0
ak_ami-1,0
heart attack,0
maxp heart attack
heart attack patients given aspirin at arrival,0
heart attack aptients given aspirin at arrival,0
empty,0
heart attack patietns given aspirin at arrival,0
hart attack patients given aspirin at arrival,0
heart attack patients fgiven aspirin at arrival,0
al_ami-1,0
maxp al_ami-1
ak_ami-1,0
heart attack,0
3342882100,0
334882100,0
36116,0
10023,0
maxp 10023
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
maxp 36116
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
maxp montgomery
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
maxp 2105 east south boulevard
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
maxp 3342882100
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
maxp al
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
maxp voluntary non-profit - church
montgomery,0
al,0
yes,0
maxp yes
montgomery,0
mongomery,0
maxp mongomery
empty,0
heart attack patients given aspirin at discharge,0
maxp heart attack patients given aspirin at discharge
al_ami-2,0
ak_ami-2,0
heart attack,0
heart attack patients given aspirin at discharge,0
al_ami-2,0
ak_ami-2,0
heart attack,0
maxp heart attack
heart attack patients given aspirin at discharge,0
al_ami-2,0
maxp al_ami-2
ak_ami-2,0
heart attack,0
3342882100,0
334882100,0
36116,0
10023,0
maxp 10023
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
maxp 36116
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
maxp montgomery
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
maxp 2105 east south boulevard
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
maxp 3342882100
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
maxp al
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
maxp voluntary non-profit - church
montgomery,0
al,0
yes,0
maxp yes
montgomery,0
mongomery,0
maxp mongomery
empty,0
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
maxp heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)
empty,0
al_ami-3,0
heart attack,0
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
empty,0
al_ami-3,0
heart attack,0
maxp heart attack
heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),0
empty,0
al_ami-3,0
maxp al_ami-3
heart attack,0
3342882100,0
334882100,0
36116,0
10023,0
maxp 10023
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
maxp 36116
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
maxp montgomery
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
maxp 2105 east south boulevard
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
maxp 3342882100
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
maxp al
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
maxp voluntary non-profit - church
montgomery,0
al,0
yes,0
maxp yes
montgomery,0
mongomery,0
maxp mongomery
empty,0
heart attack patients given smoking cessation advice/counseling,0
maxp heart attack patients given smoking cessation advice/counseling
empty,0
al_ami-4,0
heart attack,0
heart attack patients given smoking cessation advice/counseling,0
empty,0
al_ami-4,0
heart attack,0
maxp heart attack
heart attack patients given smoking cessation advice/counseling,0
empty,0
al_ami-4,0
maxp al_ami-4
heart attack,0
3342882100,0
334882100,0
36116,0
10023,0
maxp 10023
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
maxp 36116
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
maxp montgomery
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
maxp 2105 east south boulevard
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
maxp 3342882100
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
montgomery,0
al,0
maxp al
3342882100,0
334882100,0
36116,0
10023,0
2105 east south boulevard,0
empty,0
voluntary non-profit - church,0
maxp voluntary non-profit - church
montgomery,0
al,0
yes,0
maxp yes
montgomery,0
mongomery,0
maxp mongomery
empty,0
heart attack patients given beta blocker at discharge,0
maxp heart attack patients given beta blocker at discharge
al_ami-5,0
heart attack,0
heart attack patients given beta blocker at discharge,0
al_ami-5,0
heart attack,0
maxp heart attack
heart attack patients given beta blocker at discharge,0
