没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/clean_index.csv
没有指定错误比例，仅进行原数据集的空值替换，不添加错误
已将注入错误的文件保存到: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1/dirty_flights_mix_1.csv
Running Horizon with dirty file: Data/2_flights/noise_with_correct_primary_key/dirty_mixed_1/dirty_flights_mix_1.csv
( AA-204-LAX-MCO , 06:55 AM ), 0.021044
05:05 PM,0.008838383838383838
maxp 05:05 PM
03:27 PM,0.017676767676767676
empty,0.0017383984775289122
05:17 PM,0.008417508417508417
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
empty,0.0017383984775289122
05:17 PM,0.008417508417508417
05:05 PM,0.008838383838383838
03:27 PM,0.017676767676767676
maxp 03:27 PM
04:56 PM,0.009259259259259259
05:25 PM,0.008978675645342311
maxp 05:25 PM
11:40 AM,0.003787878787878787
empty,0.0017383984775289122
11:25 AM,0.00255331088664422
04:56 PM,0.009259259259259259
maxp 04:56 PM
05:25 PM,0.008978675645342311
11:40 AM,0.003787878787878787
empty,0.0017383984775289122
11:25 AM,0.00255331088664422
04:56 PM,0.009259259259259259
05:25 PM,0.008978675645342311
11:40 AM,0.003787878787878787
empty,0.0017383984775289122
11:25 AM,0.00255331088664422
maxp 11:25 AM
04:56 PM,0.009259259259259259
05:25 PM,0.008978675645342311
11:40 AM,0.003787878787878787
maxp 11:40 AM
empty,0.0017383984775289122
11:25 AM,0.00255331088664422
06:55 AM,0.021043771043771045
11:25 PhM,0.00042087542087542086
11:25 PM,0.01978114478114478
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
06:55 AM,0.021043771043771045
maxp 06:55 AM
11:25 PhM,0.00042087542087542086
11:25 PM,0.01978114478114478
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
06:55 AM,0.021043771043771045
11:25 PhM,0.00042087542087542086
11:25 PM,0.01978114478114478
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
maxp 11:25 PqM
06:55 AM,0.021043771043771045
11:25 PhM,0.00042087542087542086
maxp 11:25 PhM
11:25 PM,0.01978114478114478
maxp 11:25 PM
empty,0.0017383984775289122
11:25 PqM,0.00042087542087542086
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
maxp 07:23 AM
05:56 AM,0.009259259259259259
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
07:17 AM,0.00968013468013468
maxp 07:17 AM
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
maxp 06:00 AM
07:17 AM,0.00968013468013468
07:23 AM,0.00968013468013468
05:56 AM,0.009259259259259259
maxp 05:56 AM
0:556 AM,0.00042087542087542086
06:00 AM,0.008778258778258777
02:50 PM,0.010942760942760943
02:45 PM,0.008417508417508419
maxp 02:45 PM
12:41 PM,0.010942760942760943
12:15 PM,0.010942760942760943
02:50 PM,0.010942760942760943
maxp 02:50 PM
02:45 PM,0.008417508417508419
12:41 PM,0.010942760942760943
12:15 PM,0.010942760942760943
02:50 PM,0.010942760942760943
02:45 PM,0.008417508417508419
12:41 PM,0.010942760942760943
12:15 PM,0.010942760942760943
maxp 12:15 PM
02:50 PM,0.010942760942760943
02:45 PM,0.008417508417508419
12:41 PM,0.010942760942760943
maxp 12:41 PM
12:15 PM,0.010942760942760943
06:28 PM,0.00968013468013468
06:46 PM,0.009259259259259259
maxp 06:46 PM
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
06:28 PM,0.00968013468013468
maxp 06:28 PM
06:46 PM,0.009259259259259259
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
06:28 PM,0.00968013468013468
06:46 PM,0.009259259259259259
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
06:28 PM,0.00968013468013468
06:46 PM,0.009259259259259259
empty,0.0017749963402137316
04:00 PM,0.002620906029996939
03:33 PM,0.00968013468013468
04:12 PM,0.011784511784511785
maxp 04:12 PM
04:00 PM,0
03:58 PM,0.008838383838383838
empty,0.0004910213243546576
09:45 AM,0.006734006734006734
09:55 AM,0.007680976430976431
maxp 09:55 AM
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
09:45 AM,0.006734006734006734
maxp 09:45 AM
09:55 AM,0.007680976430976431
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
09:45 AM,0.006734006734006734
09:55 AM,0.007680976430976431
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
maxp 07:00 AM
09:45 AM,0.006734006734006734
09:55 AM,0.007680976430976431
0955 AM,0.00242003367003367
07:25 AM,0.010942760942760943
maxp 07:25 AM
empty,0.0017383984775289122
07:00 AM,0.0024915824915824917
09:56 AM,0.008417508417508417
10:06 AM,0.007996632996632997
maxp 10:06 AM
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
09:56 AM,0.008417508417508417
maxp 09:56 AM
10:06 AM,0.007996632996632997
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
09:56 AM,0.008417508417508417
10:06 AM,0.007996632996632997
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
08:15 AM,0.008417508417508417
maxp 08:15 AM
09:56 AM,0.008417508417508417
10:06 AM,0.007996632996632997
0:06 AM,0.00042087542087542086
08:12 AM,0.008417508417508417
maxp 08:12 AM
08:15 AM,0.008417508417508417
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
04:15 PM,0.002946127946127946
07:39 PM,0.010942760942760943
maxp 07:39 PM
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
04:15 PM,0.002946127946127946
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
maxp 04:15 MP
04:15 PM,0.002946127946127946
07:39 PM,0.010942760942760943
07:55 PM,0.010942760942760943
04:29 PM,0.010101010101010102
maxp 04:29 PM
empty,0.0017383984775289122
0w4:29 PM,0.00042087542087542086
04:15 MP,0.00042087542087542086
04:15 PM,0.002946127946127946
07:10 PM,0.008838383838383838
07:03 PM,0.002024210357543691
maxp 07:03 PM
07:v03 PM,0.003226711560044893
maxp 07:v03 PM
02:48 PM,0.008838383838383838
02:30 PM,0.002946127946127946
07:10 PM,0.008838383838383838
maxp 07:10 PM
07:03 PM,0.002024210357543691
07:v03 PM,0.003226711560044893
02:48 PM,0.008838383838383838
02:30 PM,0.002946127946127946
07:10 PM,0.008838383838383838
07:03 PM,0.002024210357543691
07:v03 PM,0.003226711560044893
02:48 PM,0.008838383838383838
02:30 PM,0.002946127946127946
maxp 02:30 PM
07:10 PM,0.008838383838383838
07:03 PM,0.002024210357543691
07:v03 PM,0.003226711560044893
02:48 PM,0.008838383838383838
maxp 02:48 PM
02:30 PM,0.002946127946127946
04:09 PM,0.010521885521885523
empty,0.001756697408871322
03:50 PM,0.007014590347923681
12:12 PM,0.010521885521885523
12:21 PM,0.00042087542087542086
11:50 AM,0.007996632996632998
maxp 11:50 AM
04:09 PM,0.010521885521885523
maxp 04:09 PM
empty,0.001756697408871322
03:50 PM,0.007014590347923681
12:12 PM,0.010521885521885523
12:21 PM,0.00042087542087542086
11:50 AM,0.007996632996632998
04:09 PM,0.010521885521885523
empty,0.001756697408871322
03:50 PM,0.007014590347923681
12:12 PM,0.010521885521885523
12:21 PM,0.00042087542087542086
11:50 AM,0.007996632996632998
04:09 PM,0.010521885521885523
empty,0.001756697408871322
03:50 PM,0.007014590347923681
12:12 PM,0.010521885521885523
maxp 12:12 PM
12:21 PM,0.00042087542087542086
11:50 AM,0.007996632996632998
09:05 AM,0.010101010101010102
09:20 AM,0.010416666666666668
maxp 09:20 AM
06:08 AM,0.011363636363636364
06:00 AM,0.00901875901875902
09:05 AM,0.010101010101010102
maxp 09:05 AM
09:20 AM,0.010416666666666668
06:08 AM,0.011363636363636364
06:00 AM,0.00901875901875902
09:05 AM,0.010101010101010102
09:20 AM,0.010416666666666668
06:08 AM,0.011363636363636364
06:00 AM,0.00901875901875902
maxp 06:00 AM
09:05 AM,0.010101010101010102
09:20 AM,0.010416666666666668
06:08 AM,0.011363636363636364
maxp 06:08 AM
06:00 AM,0.00901875901875902
05:05 PM,0.010521885521885523
04:57 PM,0.010101010101010102
maxp 04:57 PM
04:57 PgM,0.00042087542087542086
11:30 AM,0.010101010101010102
empty,0.001756697408871322
11:05 AM,0.0017791551882460975
05:05 PM,0.010521885521885523
maxp 05:05 PM
04:57 PM,0.010101010101010102
04:57 PgM,0.00042087542087542086
11:30 AM,0.010101010101010102
empty,0.001756697408871322
11:05 AM,0.0017791551882460975
05:05 PM,0.010521885521885523
04:57 PM,0.010101010101010102
04:57 PgM,0.00042087542087542086
11:30 AM,0.010101010101010102
empty,0.001756697408871322
11:05 AM,0.0017791551882460975
05:05 PM,0.010521885521885523
04:57 PM,0.010101010101010102
04:57 PgM,0.00042087542087542086
11:30 AM,0.010101010101010102
maxp 11:30 AM
empty,0.001756697408871322
11:05 AM,0.0017791551882460975
10:27 AM,0.008417508417508417
10:20 AM,0.008417508417508417
maxp 10:20 AM
06:02 AM,0.008417508417508417
06:00 AM,0.0085978835978836
10:27 AM,0.008417508417508417
maxp 10:27 AM
10:20 AM,0.008417508417508417
06:02 AM,0.008417508417508417
06:00 AM,0.0085978835978836
10:27 AM,0.008417508417508417
10:20 AM,0.008417508417508417
06:02 AM,0.008417508417508417
06:00 AM,0.0085978835978836
maxp 06:00 AM
10:27 AM,0.008417508417508417
10:20 AM,0.008417508417508417
06:02 AM,0.008417508417508417
maxp 06:02 AM
06:00 AM,0.0085978835978836
10:56 AM,0.007996632996632997
empty,0.0017932952715561412
10:54 AM,0.0012626262626262625
maxp 10:54 AM
08:40 AM,0.015572390572390573
10:56 AM,0.007996632996632997
maxp 10:56 AM
empty,0.0017932952715561412
10:54 AM,0.0012626262626262625
08:40 AM,0.015572390572390573
10:56 AM,0.007996632996632997
empty,0.0017932952715561412
10:54 AM,0.0012626262626262625
08:40 AM,0.015572390572390573
10:56 AM,0.007996632996632997
empty,0.0017932952715561412
10:54 AM,0.0012626262626262625
08:40 AM,0.015572390572390573
maxp 08:40 AM
01:40 PM,0.007996632996632997
02:20 PM,0.007575757575757576
maxp 02:20 PM
empty,0.0017383984775289122
10:55 AM,0.007996632996632997
10:45 AM,0.008978675645342313
maxp 10:45 AM
01:40 PM,0.007996632996632997
maxp 01:40 PM
02:20 PM,0.007575757575757576
empty,0.0017383984775289122
10:55 AM,0.007996632996632997
10:45 AM,0.008978675645342313
01:40 PM,0.007996632996632997
02:20 PM,0.007575757575757576
empty,0.0017383984775289122
10:55 AM,0.007996632996632997
10:45 AM,0.008978675645342313
01:40 PM,0.007996632996632997
02:20 PM,0.007575757575757576
empty,0.0017383984775289122
10:55 AM,0.007996632996632997
maxp 10:55 AM
10:45 AM,0.008978675645342313
11:01 MA,0.00042087542087542086
11:01 AM,0.010101010101010102
11:05 AM,0.0017982858891949802
maxp 11:05 AM
08:04 AM,0.010521885521885523
07:55 AM,0.010101010101010102
07a:55 AM,0.00042087542087542086
11:01 MA,0.00042087542087542086
maxp 11:01 MA
11:01 AM,0.010101010101010102
maxp 11:01 AM
11:05 AM,0.0017982858891949802
08:04 AM,0.010521885521885523
07:55 AM,0.010101010101010102
07a:55 AM,0.00042087542087542086
11:01 MA,0.00042087542087542086
11:01 AM,0.010101010101010102
11:05 AM,0.0017982858891949802
08:04 AM,0.010521885521885523
07:55 AM,0.010101010101010102
maxp 07:55 AM
07a:55 AM,0.00042087542087542086
11:01 MA,0.00042087542087542086
11:01 AM,0.010101010101010102
11:05 AM,0.0017982858891949802
08:04 AM,0.010521885521885523
maxp 08:04 AM
07:55 AM,0.010101010101010102
07a:55 AM,0.00042087542087542086
11:56 AM,0.010521885521885523
empty,0.0017383984775289122
12:10 PM,0.0015151515151515152
maxp 12:10 PM
10:18 AM,0.010942760942760943
10:15 AM,0.010942760942760943
11:56 AM,0.010521885521885523
maxp 11:56 AM
empty,0.0017383984775289122
12:10 PM,0.0015151515151515152
10:18 AM,0.010942760942760943
10:15 AM,0.010942760942760943
11:56 AM,0.010521885521885523
empty,0.0017383984775289122
12:10 PM,0.0015151515151515152
10:18 AM,0.010942760942760943
10:15 AM,0.010942760942760943
maxp 10:15 AM
11:56 AM,0.010521885521885523
empty,0.0017383984775289122
12:10 PM,0.0015151515151515152
10:18 AM,0.010942760942760943
maxp 10:18 AM
10:15 AM,0.010942760942760943
08:06 AM,0.010942760942760943
08:00 AM,0.010101010101010102
maxp 08:00 AM
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
08:06 AM,0.010942760942760943
maxp 08:06 AM
08:00 AM,0.010101010101010102
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
08:06 AM,0.010942760942760943
08:00 AM,0.010101010101010102
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
maxp 07:z30 AM
08:06 AM,0.010942760942760943
08:00 AM,0.010101010101010102
empty,0.0017383984775289122
08:04 AM,0.010521885521885523
maxp 08:04 AM
08:04A M,0.00042087542087542086
07:30 AM,0.008101851851851853
07:z30 AM,0.00042087542087542086
03:30 PM,0.010101010101010102
03:30 rPM,0.00042087542087542086
02:35 PM,0.0021745230078563413
maxp 02:35 PM
02:04 PM,0.010101010101010102
02:4 PM,0.00042087542087542086
01:00 PM,0.007014590347923681
03:30 PM,0.010101010101010102
maxp 03:30 PM
03:30 rPM,0.00042087542087542086
02:35 PM,0.0021745230078563413
02:04 PM,0.010101010101010102
02:4 PM,0.00042087542087542086
01:00 PM,0.007014590347923681
03:30 PM,0.010101010101010102
03:30 rPM,0.00042087542087542086
02:35 PM,0.0021745230078563413
02:04 PM,0.010101010101010102
02:4 PM,0.00042087542087542086
01:00 PM,0.007014590347923681
maxp 01:00 PM
03:30 PM,0.010101010101010102
03:30 rPM,0.00042087542087542086
02:35 PM,0.0021745230078563413
02:04 PM,0.010101010101010102
maxp 02:04 PM
02:4 PM,0.00042087542087542086
01:00 PM,0.007014590347923681
01:27 PM,0.010521885521885523
empty,0.001756697408871322
12:35 PM,0.001430976430976431
maxp 12:35 PM
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
09:05 AM,0.009820426487093154
01:27 PM,0.010521885521885523
maxp 01:27 PM
empty,0.001756697408871322
12:35 PM,0.001430976430976431
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
09:05 AM,0.009820426487093154
01:27 PM,0.010521885521885523
empty,0.001756697408871322
12:35 PM,0.001430976430976431
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
09:05 AM,0.009820426487093154
01:27 PM,0.010521885521885523
empty,0.001756697408871322
12:35 PM,0.001430976430976431
12:a35 PM,0.00042087542087542086
12:35 M,0.00042087542087542086
10:10 AM,0.010942760942760943
maxp 10:10 AM
09:05 AM,0.009820426487093154
02:10 PM,0.009259259259259259
empty,0.0017383984775289122
02:00 PM,0.00968013468013468
12:13 PM,0.00968013468013468
11:45 AM,0.008838383838383838
maxp 11:45 AM
02:10 PM,0.009259259259259259
maxp 02:10 PM
empty,0.0017383984775289122
02:00 PM,0.00968013468013468
maxp 02:00 PM
12:13 PM,0.00968013468013468
11:45 AM,0.008838383838383838
02:10 PM,0.009259259259259259
empty,0.0017383984775289122
02:00 PM,0.00968013468013468
12:13 PM,0.00968013468013468
11:45 AM,0.008838383838383838
02:10 PM,0.009259259259259259
empty,0.0017383984775289122
02:00 PM,0.00968013468013468
12:13 PM,0.00968013468013468
maxp 12:13 PM
11:45 AM,0.008838383838383838
01:15 PM,0.00968013468013468
empty,0.001756697408871322
01:45 PM,0.0016835016835016834
maxp 01:45 PM
01:45 M,0.00042087542087542086
03:11 AM,0.010101010101010102
12:00 AM,0.00968013468013468
01:15 PM,0.00968013468013468
maxp 01:15 PM
empty,0.001756697408871322
01:45 PM,0.0016835016835016834
01:45 M,0.00042087542087542086
03:11 AM,0.010101010101010102
12:00 AM,0.00968013468013468
01:15 PM,0.00968013468013468
empty,0.001756697408871322
01:45 PM,0.0016835016835016834
01:45 M,0.00042087542087542086
03:11 AM,0.010101010101010102
12:00 AM,0.00968013468013468
maxp 12:00 AM
01:15 PM,0.00968013468013468
empty,0.001756697408871322
01:45 PM,0.0016835016835016834
01:45 M,0.00042087542087542086
03:11 AM,0.010101010101010102
maxp 03:11 AM
12:00 AM,0.00968013468013468
11:06 AM,0.010942760942760943
11:10 AM,0.010521885521885523
maxp 11:10 AM
empty,0.0017383984775289122
07:39 AM,0.010521885521885523
0739 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
11:06 AM,0.010942760942760943
maxp 11:06 AM
11:10 AM,0.010521885521885523
empty,0.0017383984775289122
07:39 AM,0.010521885521885523
0739 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
11:06 AM,0.010942760942760943
11:10 AM,0.010521885521885523
empty,0.0017383984775289122
07:39 AM,0.010521885521885523
0739 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
11:06 AM,0.010942760942760943
11:10 AM,0.010521885521885523
empty,0.0017383984775289122
07:39 AM,0.010521885521885523
maxp 07:39 AM
0739 AM,0.00042087542087542086
07:25 AM,0.010942760942760943
maxp 07:25 AM
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
maxp 02:25 PM
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
11:35 AM,0.0020342312008978674
02:27 PM,0.010521885521885523
maxp 02:27 PM
02:25 PM,0.010101010101010102
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
11:35 AM,0.0020342312008978674
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
11:35 AM,0.0020342312008978674
02:27 PM,0.010521885521885523
02:25 PM,0.010101010101010102
02:25 qPM,0.00042087542087542086
11:52 AM,0.010521885521885523
maxp 11:52 AM
11:35 AM,0.0020342312008978674
02:46 PM,0.011363636363636364
0246 PM,0.00042087542087542086
02:45 PM,0.008627946127946129
maxp 02:45 PM
11:05 AM,0.0018556779920416286
10:40 AM,0.010732323232323232
empty,0.0017383984775289122
02:46 PM,0.011363636363636364
maxp 02:46 PM
0246 PM,0.00042087542087542086
02:45 PM,0.008627946127946129
11:05 AM,0.0018556779920416286
10:40 AM,0.010732323232323232
empty,0.0017383984775289122
02:46 PM,0.011363636363636364
0246 PM,0.00042087542087542086
02:45 PM,0.008627946127946129
11:05 AM,0.0018556779920416286
10:40 AM,0.010732323232323232
empty,0.0017383984775289122
02:46 PM,0.011363636363636364
0246 PM,0.00042087542087542086
02:45 PM,0.008627946127946129
11:05 AM,0.0018556779920416286
10:40 AM,0.010732323232323232
empty,0.0017383984775289122
10:16 AM,0
11:05 AM,0.010521885521885523
11:01 AM,0
10:54 AM,0.010521885521885523
empty,0
10:36 AM,0.010521885521885523
01:36 AM,0.00042087542087542086
1:035 AM,0.00042087542087542086
maxp 1:035 AM
10:35 AM,0.006453423120089786
maxp 10:35 AM
empty,0.0017383984775289122
10:35 M,0.00042087542087542086
07:21 AM,0.010942760942760943
07:15 AM,0.010942760942760943
10:36 AM,0.010521885521885523
maxp 10:36 AM
01:36 AM,0.00042087542087542086
1:035 AM,0.00042087542087542086
10:35 AM,0.006453423120089786
empty,0.0017383984775289122
10:35 M,0.00042087542087542086
07:21 AM,0.010942760942760943
07:15 AM,0.010942760942760943
10:36 AM,0.010521885521885523
01:36 AM,0.00042087542087542086
1:035 AM,0.00042087542087542086
10:35 AM,0.006453423120089786
empty,0.0017383984775289122
10:35 M,0.00042087542087542086
07:21 AM,0.010942760942760943
07:15 AM,0.010942760942760943
maxp 07:15 AM
10:36 AM,0.010521885521885523
01:36 AM,0.00042087542087542086
1:035 AM,0.00042087542087542086
10:35 AM,0.006453423120089786
empty,0.0017383984775289122
10:35 M,0.00042087542087542086
07:21 AM,0.010942760942760943
maxp 07:21 AM
07:15 AM,0.010942760942760943
empty,0.0017383984775289122
11:32 AM,0.007996632996632997
1:32 AM,0.00042087542087542086
11:35 AM,0.001964085297418631
maxp 11:35 AM
08:00 AM,0.009539842873176206
maxp 08:00 AM
08:05 AM,0.009364478114478115
empty,0.0017383984775289122
maxp empty
11:32 AM,0.007996632996632997
maxp 11:32 AM
1:32 AM,0.00042087542087542086
11:35 AM,0.001964085297418631
08:00 AM,0.009539842873176206
08:05 AM,0.009364478114478115
empty,0.0017383984775289122
11:32 AM,0.007996632996632997
1:32 AM,0.00042087542087542086
11:35 AM,0.001964085297418631
08:00 AM,0.009539842873176206
08:05 AM,0.009364478114478115
maxp 08:05 AM
empty,0.0017383984775289122
11:32 AM,0.007996632996632997
1:32 AM,0.00042087542087542086
11:35 AM,0.001964085297418631
08:00 AM,0.009539842873176206
08:05 AM,0.009364478114478115
08:00 AM,0.009539842873176206
08:53 PM,0.011784511784511785
09:10 PM,0.010942760942760943
maxp 09:10 PM
09:10 PmM,0.00042087542087542086
9:10 PM,0.00042087542087542086
06:55 PM,0.011784511784511785
06:45 PM,0.011784511784511785
08:53 PM,0.011784511784511785
maxp 08:53 PM
09:10 PM,0.010942760942760943
09:10 PmM,0.00042087542087542086
9:10 PM,0.00042087542087542086
06:55 PM,0.011784511784511785
06:45 PM,0.011784511784511785
08:53 PM,0.011784511784511785
09:10 PM,0.010942760942760943
09:10 PmM,0.00042087542087542086
9:10 PM,0.00042087542087542086
06:55 PM,0.011784511784511785
06:45 PM,0.011784511784511785
maxp 06:45 PM
08:53 PM,0.011784511784511785
09:10 PM,0.010942760942760943
09:10 PmM,0.00042087542087542086
9:10 PM,0.00042087542087542086
06:55 PM,0.011784511784511785
maxp 06:55 PM
06:45 PM,0.011784511784511785
12:21 AM,0.021885521885521887
07:15 PM,0.021464646464646464
empty,0.0017383984775289122
12:21 AM,0.021885521885521887
maxp 12:21 AM
07:15 PM,0.021464646464646464
empty,0.0017383984775289122
12:21 AM,0.021885521885521887
07:15 PM,0.021464646464646464
empty,0.0017383984775289122
12:21 AM,0.021885521885521887
07:15 PM,0.021464646464646464
maxp 07:15 PM
empty,0.0017383984775289122
07:58 PM,0.008838383838383838
07:53 PM,0.008838383838383838
maxp 07:53 PM
02:10 PM,0.008417508417508417
02:1w0 PM,0.00042087542087542086
01:55 PM,0.005892255892255892
07:58 PM,0.008838383838383838
maxp 07:58 PM
07:53 PM,0.008838383838383838
02:10 PM,0.008417508417508417
02:1w0 PM,0.00042087542087542086
01:55 PM,0.005892255892255892
07:58 PM,0.008838383838383838
07:53 PM,0.008838383838383838
02:10 PM,0.008417508417508417
02:1w0 PM,0.00042087542087542086
01:55 PM,0.005892255892255892
maxp 01:55 PM
07:58 PM,0.008838383838383838
07:53 PM,0.008838383838383838
02:10 PM,0.008417508417508417
02:1w0 PM,0.00042087542087542086
maxp 02:1w0 PM
01:55 PM,0.005892255892255892
12:09 PM,0.010521885521885523
empty,0.0017383984775289122
12:1 8PM,0.00042087542087542086
maxp 12:1 8PM
12:18 PM,0.0014730639730639729
maxp 12:18 PM
09:14 AM,0.010942760942760943
09:15 AM,0.010521885521885523
0:915 AM,0.00042087542087542086
12:09 PM,0.010521885521885523
maxp 12:09 PM
empty,0.0017383984775289122
12:1 8PM,0.00042087542087542086
12:18 PM,0.0014730639730639729
09:14 AM,0.010942760942760943
maxp 09:14 AM
09:15 AM,0.010521885521885523
0:915 AM,0.00042087542087542086
12:09 PM,0.010521885521885523
empty,0.0017383984775289122
12:1 8PM,0.00042087542087542086
12:18 PM,0.0014730639730639729
09:14 AM,0.010942760942760943
09:15 AM,0.010521885521885523
maxp 09:15 AM
0:915 AM,0.00042087542087542086
12:09 PM,0.010521885521885523
empty,0.0017383984775289122
12:1 8PM,0.00042087542087542086
12:18 PM,0.0014730639730639729
09:14 AM,0.010942760942760943
09:15 AM,0.010521885521885523
0:915 AM,0.00042087542087542086
09:14 AM,0.010521885521885523
07:51 AM,0.011363636363636364
07:30 AM,0.008312289562289563
maxp 07:30 AM
06:56 AM,0.011363636363636364
06:00 AM,0.00901875901875902
07:51 AM,0.011363636363636364
maxp 07:51 AM
07:30 AM,0.008312289562289563
06:56 AM,0.011363636363636364
06:00 AM,0.00901875901875902
07:51 AM,0.011363636363636364
07:30 AM,0.008312289562289563
06:56 AM,0.011363636363636364
06:00 AM,0.00901875901875902
maxp 06:00 AM
07:51 AM,0.011363636363636364
07:30 AM,0.008312289562289563
06:56 AM,0.011363636363636364
maxp 06:56 AM
06:00 AM,0.00901875901875902
09:31 AM,0.010942760942760943
09:35 AM,0.010942760942760943
maxp 09:35 AM
07:30 AM,0.008207070707070708
07:10 AM,0.003747148908439231
07:10v AM,0.004545454545454546
09:31 AM,0.010942760942760943
maxp 09:31 AM
09:35 AM,0.010942760942760943
07:30 AM,0.008207070707070708
07:10 AM,0.003747148908439231
07:10v AM,0.004545454545454546
09:31 AM,0.010942760942760943
09:35 AM,0.010942760942760943
07:30 AM,0.008207070707070708
07:10 AM,0.003747148908439231
maxp 07:10 AM
07:10v AM,0.004545454545454546
maxp 07:10v AM
09:31 AM,0.010942760942760943
09:35 AM,0.010942760942760943
07:30 AM,0.008207070707070708
07:10 AM,0.003747148908439231
07:10v AM,0.004545454545454546
07:30 AM,0.005576599326599327
06:38 PM,0.010101010101010102
06:23 PM,0.00968013468013468
maxp 06:23 PM
empty,0.0017383984775289122
04:28 PM,0.00968013468013468
04:28p PM,0.00042087542087542086
03:50 PM,0.006734006734006734
06:38 PM,0.010101010101010102
maxp 06:38 PM
06:23 PM,0.00968013468013468
empty,0.0017383984775289122
04:28 PM,0.00968013468013468
04:28p PM,0.00042087542087542086
03:50 PM,0.006734006734006734
06:38 PM,0.010101010101010102
06:23 PM,0.00968013468013468
empty,0.0017383984775289122
04:28 PM,0.00968013468013468
04:28p PM,0.00042087542087542086
03:50 PM,0.006734006734006734
06:38 PM,0.010101010101010102
06:23 PM,0.00968013468013468
empty,0.0017383984775289122
04:28 PM,0.00968013468013468
maxp 04:28 PM
04:28p PM,0.00042087542087542086
03:50 PM,0.006734006734006734
09:53 PM,0.010101010101010102
09:53t PM,0.00042087542087542086
09:35 PM,0.00042087542087542086
09:5 PM,0.00042087542087542086
09:53P M,0.00042087542087542086
09:45 PM,0.003928170594837262
maxp 09:45 PM
08:23 PM,0.011784511784511785
08:00 PM,0.011784511784511785
09:53 PM,0.010101010101010102
maxp 09:53 PM
09:53t PM,0.00042087542087542086
09:35 PM,0.00042087542087542086
09:5 PM,0.00042087542087542086
09:53P M,0.00042087542087542086
09:45 PM,0.003928170594837262
08:23 PM,0.011784511784511785
08:00 PM,0.011784511784511785
