index,src,flight,sched_dep_time,act_dep_time,sched_arr_time,act_arr_time
762,flightexplorer,0,09:15 AM,09:14 AM,12:18 PM,09:13 AM
763,flightexplorer,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
764,flightexplorer,0,07:10 AM,07:30 AM,09:35 AM,09:13 AM
765,flightexplorer,AA-1007-MIA-PHX,empty,05:09 PM,0,09:13 AM
766,flightexplorer,0,07:25 AM,07:39 AM,11:10 AM,09:13 AM
767,flightexplorer,0,empty,04:37 PM,0,09:13 AM
768,flightexplorer,0,08:00 PM,08:23 PM,09:45 PM,09:53 PM
769,flightexplorer,AA-1886-BOS-MIA,empty,10:55 AM,0,09:13 AM
770,flightexplorer,0,01:33 PM,01:31 PM,04:31 PM,09:13 AM
771,flightexplorer,0,01:29 PM,01:48 PM,04:17 PM,09:13 AM
772,flightexplorer,0,11:55 PM,empty,5:50 AM Dec 02,empty
773,flightexplorer,0,09:00 PM,empty,12/2/2011 12:15 AM,empty
774,flightexplorer,AA-2312-DFW-DTW,08:25 PM,empty,11:50 PM,empty
775,flightexplorer,0,06:59 AM,07:22 AM,10:34 AM,09:13 AM
776,flightexplorer,0,08:35 AM,08:51 AM,11:50 AM,09:56 AM
777,flightexplorer,UA-3373-IAD-PHL,empty,08:37 AM,empty,09:13 AM
778,flightexplorer,AA-649-ORD-SNA,01:30 PM,empty,0,04:09 PM
779,flightexplorer,0,11:08 PM,empty,5:11 AMDec 02,09:13 AM
780,flightexplorer,0,05:30 PM,empty,06:09 PM,06:15 PM
781,flightexplorer,0,empty,08:00 AM,0,09:13 AM
782,flightexplorer,0,02:35 PM,02:44 PM,04:05 PM,09:13 AM
783,flightexplorer,0,07:15 AM,07:22 AM,11:35 AM,09:13 AM
784,flightexplorer,0,04:25 PM,empty,12/2/2011 12:29 AM,empty
785,flightexplorer,UA-6273-YYC-SFO,empty,07:41 AM,0,09:13 AM
786,flightexplorer,0,12:10 PM,12:10 PM,02:15 PM,09:13 AM
787,flightexplorer,0,01:05 PM,01:19 PM,02:35 PM,09:13 AM
788,flightexplorer,0,07:10 AM,07:31 AM,03:30 PM,09:13 AM
789,flightexplorer,0,10:40 AM,10:54 AM,12:55 PM,09:13 AM
790,flightexplorer,0,06:45 AM,06:57 AM,07:45 AM,09:13 AM
791,flightexplorer,0,06:00 AM,06:10 AM,06:40 AM,09:13 AM
792,flightexplorer,0,07:10 AM,07:39 AM,10:45 AM,09:13 AM
793,mia,0,10:40 AM,11:05 AM,02:45 PM,02:46 PM
794,mia,0,06:59 AM,07:22 AM,10:34 AM,10:04 AM
795,mia,0,04:15 PM,04:29 PM,07:55 PM,07:39 PM
796,mia,0,06:00 AM,06:08 AM,09:20 AM,09:05 AM
797,mia,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
798,iad,0,empty,12:56 PM,0,09:13 AM
799,dfw,0,01:00 PM,02:04 PM,02:35 PM,09:13 AM
800,dfw,0,08:25 PM,empty,11:50 PM,09:13 AM
801,dfw,0,11:50 AM,12:13 PM,03:50 PM,09:13 AM
802,dfw,0,10:40 AM,11:02 AM,02:59 PM,09:13 AM
803,dfw,0,04:15 PM,04:29 PM,07:55 PM,09:13 AM
804,mco,0,empty,07:42 PM,Thu  22:15,Thu  22:25
805,mco,0,02:55 PM,03:27 PM,05:55 PM,05:43 PM
806,mco,0,06:30 PM,empty,07:25 PM,empty
807,mco,0,06:45 AM,06:57 AM,07:45 AM,07:40 AM
808,mco,0,11:25 PM,empty,6:55 AM Dec 02,empty
809,mco,0,08:00 PM,08:23 PM,09:45 PM,09:13 AM
810,mco,0,07:15 AM,07:21 AM,10:35 AM,10:36 AM
811,mco,0,09:15 AM,09:14 AM,12:18 PM,12:09 PM
812,flights,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
813,flights,0,empty,07:42 PM,10:15 PM,09:13 AM
814,flights,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
815,flights,UA-397-JFK-SFO,08:00 AM,08:29 AM,11:55 AM,11:58 AM
816,flights,0,empty,09:01 AM,09:54 AM,09:13 AM
817,flights,0,07:45 PM,07:59 PM,10:30 PM,empty
818,flights,AA-3-JFK-LAX,12:00 PM,12:11 PM,03:15 PM,03:16 PM
819,flights,UA-2830-MCO-CLT,03:27 PM,03:28 PM,05:05 PM,05:17 PM
820,flights,0,11:25 AM,11:32 AM,02:50 PM,09:13 AM
821,flights,0,empty,10:53 AM,0,09:13 AM
822,flights,0,11:25 PM,empty,6:55 AM Dec 02,empty
823,flights,0,empty,06:10 AM,07:23 AM,09:13 AM
824,flights,0,12:30 AM,12:41 AM,05:35 AM,09:13 AM
825,flights,UA-2726-FLL-PHL,04:00 PM,03:58 PM,06:46 PM,06:28 PM
826,flights,0,empty,07:56 AM,0,09:13 AM
827,flights,CO-1090-BOS-IAH,empty,10:19 AM,01:16 PM,09:13 AM
828,flights,AA-616-DFW-DTW,09:05 AM,10:10 AM,12:35 PM,01:27 PM
829,flights,0,empty,08:26 AM,0,09:13 AM
830,flights,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
831,flights,AA-484-DFW-MIA,04:15 PM,04:29 PM,07:55 PM,07:39 PM
832,flights,AA-1886-BOS-MIA,empty,10:55 AM,02:20 PM,09:13 AM
833,flights,0,02:30 PM,02:48 PM,07:03 PM,09:13 AM
834,flights,0,empty,08:00 AM,11:35 AM,09:13 AM
835,flights,0,empty,03:04 PM,05:00 PM,09:13 AM
836,flights,0,11:50 AM,12:13 PM,03:50 PM,04:09 PM
837,flights,0,empty,12:06 PM,01:17 PM,09:13 AM
838,flights,AA-466-IAH-MIA,06:00 AM,06:08 AM,09:20 AM,09:05 AM
839,flights,UA-3050-PHX-CLT,11:05 AM,11:30 AM,04:57 PM,05:05 PM
840,flights,0,06:00 AM,06:02 AM,10:20 AM,09:13 AM
841,flights,0,08:40 AM,08:40 AM,0,09:13 AM
842,flights,0,10:15 AM,10:19 AM,0,11:50 AM
843,flights,AA-1279-DFW-PHX,01:00 PM,02:04 PM,0,03:13 PM
844,flights,0,empty,08:07 AM,01:39 PM,09:13 AM
845,flights,0,empty,12:56 PM,03:19 PM,09:13 AM
846,flights,0,empty,12:14 PM,0,09:13 AM
847,flights,UA-257-JFK-SFO,02:30 PM,02:26 PM,06:15 PM,05:42 PM
848,flights,0,12:00 PM,12:08 PM,01:45 PM,01:15 PM
849,flights,0,05:25 PM,05:22 PM,08:22 PM,09:13 AM
850,flights,0,empty,08:25 PM,0,09:13 AM
851,flights,AA-2050-ORD-MIA,10:40 AM,11:05 AM,02:45 PM,02:46 PM
852,flights,0,empty,01:43 PM,05:15 PM,09:13 AM
853,flights,AA-4330-CVG-ORD,empty,03:36 PM,0,09:13 AM
854,flights,AA-1434-DFW-MCO,07:15 AM,07:21 AM,10:35 AM,10:36 AM
855,flights,AA-1640-MIA-MCO,06:30 PM,empty,07:25 PM,empty
856,flights,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
857,flights,0,07:15 PM,empty,12:21 AM Dec 02,empty
858,flights,0,empty,02:38 PM,07:53 PM,09:13 AM
859,flights,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
860,flights,AA-3842-MSP-ORD,06:00 AM,06:56 AM,07:30 AM,07:51 AM
861,flights,AA-643-MIA-ORD,07:10 AM,07:30 AM,09:35 AM,09:31 AM
862,flights,0,empty,05:09 PM,0,09:13 AM
863,flights,UA-2906-PHL-MCO,03:50 PM,04:28 PM,06:23 PM,06:38 PM
864,flights,0,empty,04:37 PM,07:35 PM,09:13 AM
865,flights,AA-1221-MCO-ORD,08:00 PM,08:23 PM,09:45 PM,09:53 PM
866,flights,0,10:25 AM,empty,06:44 PM,09:13 AM
867,flights,0,empty,07:31 AM,0,09:13 AM
868,flights,0,10:40 AM,11:02 AM,02:59 PM,09:13 AM
869,flights,UA-664-ORD-PHL,01:33 PM,01:31 PM,04:31 PM,04:23 PM
870,flights,AA-3756-ORD-SLC,12:15 PM,12:41 PM,0,02:46 PM
871,flights,0,01:29 PM,01:48 PM,04:17 PM,09:13 AM
872,flights,0,11:55 PM,empty,5:50 AM Dec 02,empty
873,flights,0,04:25 PM,empty,12:29 AM  Fri 02-Dec-2011,empty
874,flights,0,09:00 PM,empty,12:15 AM Dec 02,empty
875,flights,AA-2312-DFW-DTW,08:25 PM,empty,11:50 PM,empty
876,flights,AA-1165-JFK-MIA,06:59 AM,07:22 AM,10:34 AM,10:04 AM
877,flights,AA-431-MIA-SFO,08:35 AM,08:51 AM,11:50 AM,11:44 AM
878,flights,0,empty,08:37 AM,empty,09:13 AM
879,flights,AA-649-ORD-SNA,01:30 PM,empty,0,04:09 PM
880,flights,0,02:53 PM,03:01 PM,04:48 PM,09:13 AM
881,flights,0,empty,07:41 AM,Not Available,09:13 AM
882,flights,0,11:08 PM,empty,5:11 AMDec 02,empty
883,flights,0,05:30 PM,empty,06:09 PM,06:15 PM
884,flights,0,empty,01:45 PM,08:27 AM,09:13 AM
885,flights,0,empty,11:47 AM,0,09:13 AM
886,flights,0,empty,08:40 PM,0,09:13 AM
887,flights,0,empty,03:04 PM,0,09:13 AM
888,flights,0,02:30 PM,02:48 PM,07:03 PM,09:13 AM
889,flights,0,empty,09:43 AM,0,09:13 AM
890,flights,AA-3804-PHL-ORD,02:35 PM,02:44 PM,04:05 PM,03:43 PM
891,flights,AA-1917-JFK-MCO,02:55 PM,03:27 PM,05:55 PM,05:43 PM
892,flights,AA-2268-PHX-ORD,07:15 AM,07:22 AM,11:35 AM,11:06 AM
893,flights,AA-4277-CVG-JFK,12:10 PM,12:10 PM,02:15 PM,01:43 PM
894,flights,AA-2957-DFW-CVG,07:55 AM,08:04 AM,11:05 AM,11:01 AM
895,flights,0,empty,08:52 AM,11:53 AM,09:13 AM
896,flights,AA-789-ORD-DEN,01:05 PM,01:19 PM,02:35 PM,03:13 PM
897,flights,AA-415-BOS-ORD,empty,08:56 AM,0,09:13 AM
898,flights,AA-85-JFK-SFO,03:05 PM,03:36 PM,06:30 PM,06:43 PM
899,flights,AA-3979-CVG-ORD,07:30 AM,08:04 AM,08:00 AM,08:06 AM
900,flights,0,empty,11:41 AM,05:25 PM,09:13 AM
901,flights,AA-3786-IAH-ORD,04:00 PM,04:12 PM,06:40 PM,06:15 PM
902,flights,AA-271-MIA-LAX,11:35 AM,11:52 AM,02:25 PM,02:27 PM
903,flights,AA-2525-DFW-MIA,07:25 AM,07:39 AM,11:10 AM,11:06 AM
904,flights,0,02:55 PM,03:31 PM,04:49 PM,09:13 AM
905,flights,UA-3099-PHX-PHL,11:55 AM,11:43 AM,06:17 PM,05:38 PM
906,flights,AA-4198-ORD-CLE,10:40 AM,10:54 AM,12:55 PM,12:50 PM
907,flights,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
908,flights,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
909,flights,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
910,flights,AA-59-JFK-SFO,07:10 AM,07:39 AM,10:45 AM,11:12 AM
911,flights,AA-222-LAX-BOS,07:10 AM,07:31 AM,03:30 PM,03:14 PM
912,flightarrival,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:32 AM
913,flightarrival,0,06:30 PM,empty,0,empty
914,flightarrival,0,empty,09:01 AM,0,09:43 AM
915,flightarrival,0,empty,12:14 PM,02:00 PM,09:13 AM
916,flightarrival,0,empty,06:10 AM,empty,07:17 AM
917,flightarrival,0,12:30 AM,12:41 AM,0,05:26 AM
918,flightarrival,CO-52-IAH-LAX,empty,07:56 AM,09:21 AM,09:13 AM
919,flightarrival,0,empty,10:19 AM,0,01:19 PM
920,flightarrival,0,07:00 AM,07:25 AM,0,09:45 AM
921,flightarrival,0,02:30 PM,02:48 PM,0,07:10 PM
922,flightarrival,0,06:00 AM,06:08 AM,0,09:05 AM
923,flightarrival,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM
924,flightarrival,AA-1279-DFW-PHX,01:00 PM,02:04 PM,0,03:13 PM
925,flightarrival,AA-404-MIA-MCO,06:45 AM,06:57 AM,07:45 AM,07:40 AM
926,flightarrival,UA-382-IAD-LAX,empty,12:56 PM,0,09:13 AM
927,flightarrival,0,02:55 PM,03:31 PM,04:49 PM,05:26 PM
928,flightarrival,0,09:05 AM,10:10 AM,0,01:27 PM
929,flightarrival,0,11:35 AM,11:52 AM,0,02:27 PM
930,flightarrival,0,10:40 AM,11:05 AM,0,02:46 PM
931,flightarrival,AA-4307-ORD-DTW,06:45 PM,06:55 PM,09:10 PM,08:53 PM
932,flightarrival,0,12:00 PM,12:11 PM,0,03:16 PM
933,flightarrival,0,07:15 PM,empty,12:21 AM Dec 02,empty
934,flightarrival,0,09:15 AM,09:14 AM,0,12:09 PM
935,flightarrival,0,03:50 PM,04:28 PM,0,06:38 PM
936,flightarrival,UA-938-DEN-ORD,empty,04:37 PM,0,09:13 AM
937,flightarrival,0,08:00 PM,08:23 PM,0,09:53 PM
938,flightarrival,CO-16-LAX-EWR,10:25 AM,empty,06:44 PM,empty
939,flightarrival,UA-2515-DFW-CLT,empty,07:31 AM,10:31 AM,09:13 AM
940,flightarrival,0,10:40 AM,11:02 AM,0,03:04 PM
941,flightarrival,0,01:33 PM,01:31 PM,0,04:23 PM
942,flightarrival,UA-37-EWR-MCO,01:29 PM,01:48 PM,04:17 PM,04:17 PM
943,flightarrival,0,04:25 PM,4:28 PM (Estimated runway),12:29 AM,empty
944,flightarrival,0,08:25 PM,empty,0,empty
945,flightarrival,0,08:35 AM,08:51 AM,0,11:44 AM
946,flightarrival,0,02:30 PM,02:26 PM,0,05:42 PM
947,flightarrival,0,empty,08:37 AM,empty,09:13 AM
948,flightarrival,UA-828-SFO-ORD,11:08 PM,empty,5:11 AMDec 02,empty
949,flightarrival,CO-4888-IAH-DAL,05:30 PM,empty,06:09 PM,empty
950,flightarrival,0,empty,01:45 PM,08:27 AM,empty
951,flightarrival,UA-2704-DTW-PHX,empty,11:47 AM,01:40 PM,09:13 AM
952,flightarrival,0,empty,08:40 PM,09:20 PM,9:19 PM (Estimated)
953,flightarrival,UA-1500-IAH-GUA,empty,09:43 AM,0,09:13 AM
954,flightarrival,0,empty,08:00 AM,11:35 AM,09:13 AM
955,flightarrival,0,07:15 AM,07:22 AM,0,11:06 AM
956,flightarrival,0,empty,03:04 PM,0,04:47 PM
957,flightarrival,0,empty,07:41 AM,09:43 AM,empty
958,flightarrival,0,12:10 PM,12:10 PM,0,01:43 PM
959,flightarrival,0,07:55 AM,08:04 AM,0,11:01 AM
960,flightarrival,0,empty,09:05 AM,11:53 AM,empty
961,flightarrival,UA-854-SFO-IAH,empty,08:07 AM,0,09:13 AM
962,flightarrival,0,03:05 PM,03:36 PM,0,06:43 PM
963,flightarrival,0,empty,11:41 AM,0,04:56 PM
964,flightarrival,0,04:00 PM,04:12 PM,0,06:15 PM
965,flightarrival,0,08:40 AM,08:40 AM,10:54 AM,09:13 AM
966,flightarrival,0,10:40 AM,10:54 AM,0,12:50 PM
967,flightarrival,AA-3809-PHX-LAX,06:00 AM,06:10 AM,06:40 AM,06:19 AM
968,flightarrival,0,07:10 AM,07:39 AM,0,11:12 AM
969,flightarrival,0,07:10 AM,07:31 AM,0,03:14 PM
970,flightwise,0,07:10 AM,07:16 AM,09:40 AM,09:22 AM
971,flightwise,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
972,flightwise,0,07:10 AM,07:30 AM,09:35 AM,09:31 AM
973,flightwise,0,06:30 PM,empty,07:25 PM,empty
974,flightwise,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
975,flightwise,0,11:05 AM,11:30 AM,04:57 PM,05:05 PM
976,flightwise,0,empty,09:01 AM,09:34 AM,09:44 AM
977,flightwise,0,01:33 PM,01:31 PM,04:31 PM,04:23 PM
978,flightwise,0,01:05 PM,01:19 PM,02:35 PM,03:13 PM
979,flightwise,0,08:25 PM,empty,11:50 PM,empty
980,flightwise,0,07:15 PM,empty,12:21 AM Dec 02,empty
981,flightwise,0,05:25 PM,05:22 PM,08:22 PM,08:03 PM
982,flightwise,0,04:00 PM,04:12 PM,06:40 PM,06:43 PM
983,flightwise,0,empty,08:36 PM,08:46 PM,08:46 PM
984,flightwise,0,07:15 AM,07:21 AM,10:35 AM,10:36 AM
985,flightwise,0,empty,03:36 PM,0,04:09 PM
986,flightwise,0,06:00 AM,06:10 AM,06:40 AM,06:19 AM
987,flightwise,0,07:10 AM,07:39 AM,10:45 AM,11:12 AM
988,flightwise,0,06:45 PM,06:55 PM,09:10 PM,08:53 PM
989,flightwise,0,03:05 PM,03:36 PM,06:30 PM,06:43 PM
990,travelocity,0,07:10 AM,07:16 AM,09:40 AM,09:32 AM
991,travelocity,0,06:40 AM,06:54 AM,09:25 AM,09:28 AM
992,travelocity,0,08:00 AM,08:29 AM,11:55 AM,08:45 AM
993,travelocity,0,empty,09:01 AM,0,09:43 AM
994,travelocity,0,07:45 PM,07:59 PM,0,empty
995,travelocity,0,06:30 PM,empty,0,empty
996,travelocity,0,12:00 PM,12:11 PM,03:15 PM,03:16 PM
997,travelocity,0,03:27 PM,03:28 PM,0,05:17 PM
998,travelocity,0,empty,11:41 AM,05:25 PM,04:56 PM
999,travelocity,0,11:25 PM,empty,6:55 AM Dec 02,empty
1000,travelocity,0,empty,06:10 AM,0,08:45 AM
1001,travelocity,0,12:15 PM,12:41 PM,0,02:46 PM
1002,travelocity,0,04:00 PM,03:58 PM,0,06:28 PM
1003,travelocity,0,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1004,travelocity,0,empty,08:26 AM,0,08:45 AM
1005,travelocity,0,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1006,travelocity,CO-62-IAH-EWR,02:30 PM,02:48 PM,07:03 PM,07:10 PM
1007,travelocity,0,11:50 AM,12:13 PM,03:50 PM,04:09 PM
1008,travelocity,0,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1009,travelocity,0,11:05 AM,11:30 AM,0,05:05 PM
1010,travelocity,CO-89-IAH-EWR,06:00 AM,06:02 AM,10:20 AM,10:27 AM
1011,travelocity,CO-1088-CLE-IAH,08:40 AM,08:40 AM,10:54 AM,10:56 AM
1012,travelocity,0,empty,10:55 AM,02:20 PM,01:40 PM
1013,travelocity,0,07:55 AM,08:04 AM,11:05 AM,11:01 AM
1014,travelocity,0,10:15 AM,10:19 AM,0,11:50 AM
1015,travelocity,0,07:30 AM,08:04 AM,08:00 AM,08:06 AM
1016,travelocity,0,01:00 PM,02:04 PM,0,03:13 PM
1017,travelocity,0,09:05 AM,10:10 AM,12:35 PM,01:27 PM
1018,travelocity,0,empty,12:14 PM,02:00 PM,02:10 PM
1019,travelocity,0,12:00 PM,12:08 PM,0,01:15 PM
1020,travelocity,0,07:25 AM,07:39 AM,11:10 AM,11:06 AM
1021,travelocity,0,11:35 AM,11:52 AM,02:25 PM,02:27 PM
1022,travelocity,0,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1023,travelocity,0,07:15 AM,07:21 AM,10:35 AM,10:36 AM
1024,travelocity,0,empty,08:00 AM,0,11:06 AM
1025,travelocity,0,06:45 PM,06:55 PM,09:10 PM,08:53 PM
1026,travelocity,0,07:15 PM,empty,12:21 AM Dec 02,empty
1027,travelocity,0,empty,02:38 PM,0,07:58 PM
1028,travelocity,CO-1193-EWR-MCO,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1029,travelocity,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1030,travelocity,0,07:10 AM,07:30 AM,09:35 AM,09:31 AM
1031,travelocity,0,03:50 PM,04:28 PM,0,06:38 PM
1032,travelocity,0,08:00 PM,08:23 PM,09:45 PM,09:53 PM
1033,travelocity,0,empty,07:31 AM,0,10:47 AM
1034,travelocity,0,10:40 AM,11:02 AM,02:59 PM,03:04 PM
1035,travelocity,0,01:33 PM,01:31 PM,04:31 PM,08:45 AM
1036,travelocity,0,11:55 PM,empty,5:50 AM Dec 02,empty
1037,travelocity,0,04:25 PM,Not Available,12:29 AM  Fri 02-Dec-2011,12:01 AM (Estimated runway)
1038,travelocity,0,09:00 PM,Not Available,12:15 AM Dec 02,empty
1039,travelocity,0,08:25 PM,empty,0,empty
1040,travelocity,0,06:59 AM,07:22 AM,10:34 AM,10:04 AM
1041,travelocity,0,08:35 AM,08:51 AM,11:50 AM,11:44 AM
1042,travelocity,0,02:30 PM,02:26 PM,06:15 PM,08:45 AM
1043,travelocity,0,empty,08:37 AM,empty,08:45 AM
1044,travelocity,0,01:30 PM,empty,0,empty
1045,travelocity,CO-1250-MIA-IAH,02:53 PM,03:01 PM,04:48 PM,04:59 PM
1046,travelocity,0,empty,07:41 AM,Not Available,08:45 AM
1047,travelocity,0,empty,01:45 PM,0,08:45 AM
1048,travelocity,0,empty,11:47 AM,0,02:00 PM
1049,travelocity,0,empty,08:40 PM,0,9:19 PM (Estimated)
1050,travelocity,0,empty,03:04 PM,0,04:44 PM
1051,travelocity,0,02:30 PM,02:48 PM,0,07:10 PM
1052,travelocity,0,02:35 PM,02:44 PM,04:05 PM,03:43 PM
1053,travelocity,0,02:55 PM,03:27 PM,05:55 PM,05:43 PM
1054,travelocity,0,07:15 AM,07:22 AM,11:35 AM,11:06 AM
1055,travelocity,0,empty,03:04 PM,0,04:47 PM
1056,travelocity,0,12:10 PM,12:10 PM,02:15 PM,01:43 PM
1057,travelocity,0,empty,Contact Airline,0,empty
1058,travelocity,0,01:05 PM,01:19 PM,02:35 PM,03:13 PM
1059,travelocity,0,empty,08:07 AM,empty,08:45 AM
1060,travelocity,0,empty,08:56 AM,10:40 AM,10:16 AM
1061,travelocity,0,03:05 PM,03:36 PM,06:30 PM,06:43 PM
1062,travelocity,0,04:00 PM,04:12 PM,06:40 PM,06:15 PM
1063,travelocity,CO-50-CLE-EWR,02:55 PM,03:31 PM,04:49 PM,05:26 PM
1064,travelocity,0,11:55 AM,11:43 AM,0,05:38 PM
1065,travelocity,0,10:40 AM,10:54 AM,12:55 PM,12:50 PM
1066,travelocity,0,07:10 AM,07:31 AM,03:30 PM,03:14 PM
1067,travelocity,0,06:45 AM,06:57 AM,07:45 AM,07:40 AM
1068,travelocity,CO-45-EWR-MIA,04:00 PM,03:58 PM,07:05 PM,06:36 PM
1069,travelocity,0,06:00 AM,06:10 AM,06:40 AM,06:19 AM
1070,travelocity,0,07:10 AM,07:39 AM,10:45 AM,11:12 AM
1071,foxbusiness,AA-3859-IAH-ORD,07:10 AM,07:16 AM,09:40 AM,09:22 AM
1072,foxbusiness,CO-1586-IAH-MCO,empty,07:42 PM,10:15 PM,09:13 AM
1073,foxbusiness,AA-518-MIA-JFK,06:40 AM,06:54 AM,09:25 AM,09:28 AM
1074,foxbusiness,0,08:00 AM,08:29 AM,11:55 AM,11:58 AM
1075,foxbusiness,UA-3925-IAD-ORF,empty,09:01 AM,09:54 AM,09:13 AM
1076,foxbusiness,AA-1733-ORD-PHX,07:45 PM,07:59 PM,10:30 PM,empty
1077,foxbusiness,0,12:00 PM,12:11 PM,03:15 PM,03:16 PM
1078,foxbusiness,0,03:27 PM,03:28 PM,05:05 PM,05:17 PM
1079,foxbusiness,0,11:25 AM,11:32 AM,02:50 PM,09:13 AM
1080,foxbusiness,UA-5487-SFO-MRY,empty,10:53 AM,0,09:13 AM
1081,foxbusiness,AA-204-LAX-MCO,11:25 PM,empty,6:55 AM Dec 02,empty
1082,foxbusiness,UA-414-LAX-SFO,empty,06:10 AM,07:23 AM,09:13 AM
1083,foxbusiness,0,12:30 AM,12:41 AM,05:35 AM,09:13 AM
1084,foxbusiness,0,04:00 PM,03:58 PM,0,06:28 PM
1085,foxbusiness,CO-52-IAH-LAX,empty,07:56 AM,09:21 AM,09:13 AM
1086,foxbusiness,0,empty,10:35 AM,01:16 PM,09:13 AM
1087,foxbusiness,0,09:05 AM,10:10 AM,0,01:27 PM
1088,foxbusiness,UA-3515-IAD-MSP,empty,08:26 AM,0,09:13 AM
1089,foxbusiness,AA-3468-CVG-MIA,07:00 AM,07:25 AM,09:55 AM,09:45 AM
1090,foxbusiness,0,04:15 PM,04:29 PM,07:55 PM,07:39 PM
1091,foxbusiness,AA-1886-BOS-MIA,empty,10:55 AM,02:20 PM,09:13 AM
1092,foxbusiness,0,02:30 PM,02:48 PM,07:03 PM,09:13 AM
1093,foxbusiness,0,empty,08:00 AM,11:35 AM,09:56 AM
1094,foxbusiness,UA-2314-ATL-PHL,empty,03:04 PM,0,09:13 AM
1095,foxbusiness,AA-446-DFW-PHL,11:50 AM,12:13 PM,03:50 PM,04:09 PM
1096,foxbusiness,0,empty,12:06 PM,01:17 PM,09:13 AM
1097,foxbusiness,0,06:00 AM,06:08 AM,09:20 AM,09:05 AM
1098,foxbusiness,0,11:05 AM,11:30 AM,0,05:05 PM
1099,foxbusiness,0,06:00 AM,06:02 AM,10:20 AM,09:13 AM
1100,foxbusiness,0,08:40 AM,08:40 AM,10:54 AM,09:13 AM
1101,foxbusiness,AA-1664-MIA-ATL,10:15 AM,10:19 AM,12:10 PM,11:50 AM
1102,foxbusiness,AA-1279-DFW-PHX,01:00 PM,02:04 PM,0,03:13 PM
1103,foxbusiness,0,empty,08:07 AM,01:39 PM,09:13 AM
1104,foxbusiness,UA-382-IAD-LAX,empty,12:56 PM,03:19 PM,09:13 AM
1105,foxbusiness,AA-4344-ORD-DTW,empty,12:14 PM,02:00 PM,09:13 AM
1106,foxbusiness,0,02:30 PM,02:26 PM,06:15 PM,05:42 PM
1107,foxbusiness,0,12:00 PM,12:08 PM,0,01:15 PM
1108,foxbusiness,0,05:25 PM,05:22 PM,08:22 PM,09:56 AM
1109,foxbusiness,CO-47-IAH-LAX,empty,08:36 PM,08:56 PM,09:13 AM
1110,foxbusiness,0,10:40 AM,11:05 AM,02:45 PM,02:46 PM
1111,foxbusiness,UA-248-PHX-ORD,empty,01:43 PM,05:15 PM,09:13 AM
1112,foxbusiness,AA-4330-CVG-ORD,empty,03:36 PM,04:00 PM,09:13 AM
1113,foxbusiness,0,07:15 AM,07:21 AM,0,10:36 AM
1114,foxbusiness,AA-1640-MIA-MCO,06:30 PM,empty,07:25 PM,empty
1115,foxbusiness,0,06:45 PM,06:55 PM,0,08:53 PM
1116,foxbusiness,0,07:15 PM,empty,12:21 AM Dec 02,empty
1117,foxbusiness,UA-843-LAX-ORD,empty,02:38 PM,07:53 PM,09:13 AM
1118,foxbusiness,0,09:15 AM,09:14 AM,12:18 PM,12:09 PM
1119,foxbusiness,0,06:00 AM,06:56 AM,07:30 AM,07:51 AM
1120,foxbusiness,0,07:10 AM,07:30 AM,0,09:31 AM
1121,foxbusiness,0,empty,05:09 PM,08:05 PM,09:13 AM
1122,foxbusiness,0,03:50 PM,04:28 PM,0,06:38 PM
1123,foxbusiness,0,empty,04:37 PM,07:35 PM,09:56 AM
1124,foxbusiness,0,08:00 PM,08:23 PM,0,09:53 PM
1125,foxbusiness,0,10:25 AM,empty,06:44 PM,09:13 AM
1126,foxbusiness,UA-2515-DFW-CLT,empty,07:31 AM,10:31 AM,09:13 AM
1127,foxbusiness,AA-400-DFW-JFK,10:40 AM,11:02 AM,02:59 PM,03:04 PM
1128,foxbusiness,0,01:33 PM,01:31 PM,04:31 PM,04:23 PM
1129,foxbusiness,0,12:15 PM,12:41 PM,0,02:50 PM
1130,foxbusiness,0,01:29 PM,01:48 PM,04:17 PM,09:13 AM
1131,foxbusiness,AA-1522-SFO-ORD,11:55 PM,empty,5:50 AM Dec 02,empty
